
 
---------- Probe ---------
 
N1 = 77.0
N2 = 47.0
A = 6.66E-7
LM = 0.02163
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 7.020000
f = 200.000000
Fs = 800000.000000
waves = 2.0
date = 15/10/2018 11:58
 
---------- Misc ----------
 
Hc = 2037.7570058961346 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	Braw	Jraw	B_drift	 J_drift	B_corr	J_corr
1.250000E-6	-0.000168	-6.103516E-5	-5.372969550746764	-2.132682E-6	5.291689E-6	-1.0156948729547627E-6	6.4087256939364755E-6	-0.06398315522798168	-0.06397592974908947
2.500000E-6	-6.103516E-5	-1.525879E-5	-1.613253550746764	-2.843576E-6	-1.438045E-7	-6.096017459095257E-7	2.090268887872951E-6	-0.06398274913485463	-0.06398024820589554
3.750000E-6	-7.629395E-5	1.525879E-5	-2.150355550746764	-1.523344E-6	1.851370E-6	1.827617381135711E-6	5.202480081809426E-6	-0.06398031191572758	-0.0639771359947016
5.000000E-6	-0.000122	0.000153	-3.761662550746764	4.874701E-6	1.027424E-5	9.342649508180949E-6	1.4742386775745902E-5	-0.06397279688360054	-0.06396759608800766
6.250000E-6	-6.103516E-5	0.000336	-1.613253550746764	1.919414E-5	2.189391E-5	2.4779075635226185E-5	2.7479093469682378E-5	-0.0639573604574735	-0.06395485938131372
7.500000E-6	3.051758E-5	0.000656	1.6093614492532362	4.580188E-5	4.445199E-5	5.250380276227142E-5	5.1154210163618854E-5	-0.06392963573034645	-0.06393118426461979
8.750000E-6	-3.051758E-5	0.001038	-0.5390485507467639	8.835396E-5	8.970384E-5	9.617286988931665E-5	9.752309685755532E-5	-0.0638859666632194	-0.06388481537792585
1.000000E-5	6.103516E-5	0.001587	2.6835664492532363	0.000152	0.000149	1.609358970163619E-4	1.579362935514918E-4	-0.06382120363609235	-0.06382440218123192
1.125000E-5	0.000183	0.002182	6.9803854492532365	0.000239	0.000231	2.4905288414340713E-4	2.4105333024542828E-4	-0.0637330866489653	-0.06374128514453797
1.250000E-5	0.000275	0.002808	10.202999449253236	0.000351	0.000339	3.621698712704524E-4	3.5017036693936476E-4	-0.06361996966183826	-0.06363216810784404
1.375000E-5	0.000397	0.003357	14.499818449253237	0.000486	0.000468	4.982868583974976E-4	4.8028740363330124E-4	-0.06348385267471122	-0.0635020510711501
1.500000E-5	0.000519	0.004044	18.796637449253236	0.000647	0.000624	6.604038455245429E-4	6.374044403272377E-4	-0.06332173568758417	-0.06334493403445617
1.625000E-5	0.000656	0.004669	23.630559449253237	0.000834	0.000805	8.48520832651588E-4	8.195214770211742E-4	-0.06313361870045713	-0.06316281699776223
1.750000E-5	0.000763	0.005341	27.390276449253236	0.001048	0.001014	0.0010636378197786335	0.0010296385137151106	-0.06291850171333008	-0.0629526999610683
1.875000E-5	0.001068	0.006088	38.13232444925324	0.001290	0.001243	0.0013067548069056784	0.001259755550409047	-0.06267538472620304	-0.06272258292437435
2.000000E-5	0.001236	0.006714	44.040450449253235	0.001558	0.001504	0.0015758717940327236	0.0015218725871029835	-0.062406267739075996	-0.06246046588768042
2.125000E-5	0.001343	0.007370	47.80016744925324	0.001853	0.001794	0.001871988781159769	0.00181298962379692	-0.06211015075194895	-0.06216934885098649
2.250000E-5	0.001602	0.008163	56.93090844925324	0.002178	0.002107	0.002198105768286814	0.0021271066604908566	-0.0617840337648219	-0.06185523181429255
2.375000E-5	0.001846	0.008789	65.52454644925324	0.002529	0.002447	0.0025502227554138595	0.002468223697184793	-0.061431916777694856	-0.06151411477759861
2.500000E-5	0.001953	0.009308	69.28426344925323	0.002901	0.002815	0.0029233397425409047	0.0028373407338787293	-0.06105879979056781	-0.06114499774090468
2.625000E-5	0.002136	0.009964	75.72949244925324	0.003299	0.003205	0.00332245672966795	0.003228457770572666	-0.060659682803440765	-0.06075388070421074
2.750000E-5	0.002533	0.010620	89.69415444925323	0.003723	0.003611	0.0037475737167949955	0.0036355748072666024	-0.06023456581631372	-0.0603467636675168
2.875000E-5	0.002747	0.011261	97.21358744925324	0.004172	0.004050	0.004197690703922041	0.004075691843960539	-0.059784448829186675	-0.05990664663082287
3.000000E-5	0.002808	0.011719	99.36199744925324	0.004641	0.004516	0.0046678076910490855	0.004542808880654475	-0.05931433184205963	-0.05943952959412893
3.125000E-5	0.003174	0.012329	112.25245544925323	0.005132	0.004992	0.005159924678176131	0.005019925917348411	-0.05882221485493259	-0.05896241255743499
3.250000E-5	0.003494	0.012878	123.53160544925323	0.005646	0.005492	0.005675041665303176	0.005521042954042349	-0.05830709786780554	-0.05846129552074106
3.375000E-5	0.003632	0.013382	128.36552644925325	0.006181	0.006021	0.0062111586524302214	0.006051159990736285	-0.057770980880678495	-0.05793117848404712
3.500000E-5	0.003891	0.013947	137.49626744925322	0.006737	0.006565	0.006768275639557266	0.006596277027430221	-0.05721386389355145	-0.057386061447353184
3.625000E-5	0.004211	0.014328	148.77541844925324	0.007310	0.007124	0.007342392626684312	0.007156394064124158	-0.056639746906424406	-0.056825944410659246
3.750000E-5	0.004379	0.014816	154.68354444925325	0.007901	0.007708	0.007934509613811357	0.007741511100818094	-0.05604762991929736	-0.05624082737396531
3.875000E-5	0.004669	0.015289	164.88848944925323	0.008512	0.008306	0.008546626600938403	0.00834062813751203	-0.05543551293217031	-0.055641710337271374
4.000000E-5	0.004974	0.015778	175.63053744925324	0.009142	0.008922	0.009177743588065449	0.008957745174205967	-0.05480439594504327	-0.05502459330057744
4.125000E-5	0.005234	0.016205	184.76127844925324	0.009789	0.009558	0.009825860575192493	0.009594862210899904	-0.05415627895791622	-0.0543874762638835
4.250000E-5	0.005402	0.016678	190.66940544925325	0.010455	0.010216	0.010492977562319539	0.01025397924759384	-0.05348916197078918	-0.05372835922718957
4.375000E-5	0.005814	0.017105	205.17116944925323	0.011138	0.010881	0.011177094549446584	0.010920096284287776	-0.05280504498366213	-0.05306224219049563
4.500000E-5	0.005966	0.017502	210.54219344925323	0.011837	0.011573	0.01187721153657363	0.011613213320981712	-0.052104927996535086	-0.052369125153801696
4.625000E-5	0.006256	0.017914	220.74713944925324	0.012552	0.012275	0.012593328523700674	0.01231633035767565	-0.05138881100940804	-0.05166600811710775
4.750000E-5	0.006577	0.018311	232.02628944925323	0.013283	0.012992	0.013325445510827719	0.013034447394369587	-0.050656694022281	-0.050947891080413824
4.875000E-5	0.006882	0.018631	242.76833744925324	0.014027	0.013722	0.014070562497954764	0.013765564431063523	-0.049911577035153955	-0.05021677404371988
5.000000E-5	0.007050	0.018982	248.67646344925325	0.014785	0.014474	0.014829679485081808	0.01451868146775746	-0.04915246004802691	-0.049463657007025943
5.125000E-5	0.007339	0.019409	258.8814094492532	0.015560	0.015235	0.015605796472208854	0.015280798504451396	-0.048376343060899864	-0.04870153997033201
5.250000E-5	0.007721	0.019760	272.30896944925325	0.016349	0.016007	0.016395913459335897	0.016053915541145332	-0.04758622607377282	-0.047928422933638075
5.375000E-5	0.007950	0.020065	280.36550544925325	0.017151	0.016799	0.017199030446462944	0.01684703257783927	-0.04678310908664578	-0.04713530589694413
5.500000E-5	0.008118	0.020508	286.27363144925323	0.017969	0.017610	0.01801814743358999	0.017659149614533205	-0.04596399209951873	-0.046323188860250206
5.625000E-5	0.008499	0.020844	299.70119144925326	0.018802	0.018426	0.018852264420717035	0.018476266651227143	-0.04512987511239168	-0.04550607182355626
5.750000E-5	0.008804	0.021225	310.4432394492532	0.019649	0.019260	0.01970038140784408	0.019311383687921076	-0.044281758125264636	-0.04467095478686233
5.875000E-5	0.009048	0.021576	319.0368774492532	0.020511	0.020111	0.020563498394971128	0.020163500724615015	-0.04341864113813759	-0.04381883775016839
6.000000E-5	0.009323	0.022003	328.7047214492532	0.021389	0.020977	0.02144261538209817	0.02103061776130895	-0.042539524151010547	-0.04295172071347446
6.125000E-5	0.009674	0.022324	341.05807644925324	0.022281	0.021853	0.022335732369225217	0.021907734798002888	-0.0416464071638835	-0.04207460367678052
6.250000E-5	0.009842	0.022644	346.9662024492532	0.023185	0.022750	0.02324084935635226	0.022805851834696824	-0.040741290176756456	-0.04117648664008658
6.375000E-5	0.010223	0.022980	360.39376244925324	0.024103	0.023651	0.024159966343479305	0.023707968871390758	-0.03982217318962941	-0.040274369603392646
6.500000E-5	0.010483	0.023361	369.52450344925325	0.025037	0.024573	0.025095083330606352	0.024631085908084698	-0.038887056202502365	-0.039351252566698705
6.625000E-5	0.010696	0.023834	377.04393644925324	0.025988	0.025515	0.026047200317733398	0.02557420294477863	-0.037934939215375316	-0.03840813553000477
6.750000E-5	0.010986	0.024231	387.24888244925324	0.026954	0.026468	0.027014317304860442	0.026528319981472568	-0.03696782222824828	-0.03745401849331084
6.875000E-5	0.011353	0.024475	400.1393394492532	0.027933	0.027431	0.02799443429198749	0.027492437018166508	-0.03598770524112123	-0.0364899014566169
7.000000E-5	0.011566	0.024933	407.65877344925326	0.028929	0.028417	0.028991551279114534	0.028479554054860443	-0.03499058825399418	-0.03550278441992297
7.125000E-5	0.011795	0.025375	415.71530944925325	0.029942	0.029420	0.03000566826624158	0.02948367109155438	-0.033976471266867134	-0.03449866738322903
7.250000E-5	0.012177	0.025757	429.1428694492532	0.030970	0.030432	0.031034785253368623	0.030496788128248315	-0.03294735427974009	-0.033485550346535095
