
 
---------- Probe ---------
 
N1 = 76.0
N2 = 48.0
A = 9.2E-7
LM = 0.02167
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 7.130000
f = 200.000000
Fs = 800000.000000
waves = 2.0
date = 12/10/2018 15:42
 
---------- Misc ----------
 
Hc = 3846.1617191244695 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	Braw	Jraw	B_drift	 J_drift	B_corr	J_corr
0.000160	0.032547	0.035571	1129.8737968365817	0.058895	0.057476	0.05883915973820982	0.057420149066410006	0.023796218459239703	0.022377241051973126
0.000161	0.032913	0.036047	1142.5733608365817	0.059914	0.058480	0.05985781073657363	0.05842379999807507	0.024814869457603514	0.023380891983638193
0.000162	0.033142	0.036292	1150.5105888365817	0.060943	0.059498	0.06088646173493744	0.05944145092974014	0.02584352045596732	0.02439854291530326
0.000164	0.033463	0.036847	1161.6227068365818	0.061984	0.060526	0.06192676373166506	0.06046875279307026	0.02688382245269494	0.025425844778633383
0.000165	0.033722	0.037140	1170.6182308365817	0.063036	0.061567	0.06297841473002887	0.06150940372473532	0.027935473451058748	0.026466495710298438
0.000166	0.034042	0.037573	1181.7303498365816	0.064099	0.062616	0.06404106572839269	0.0625580546564004	0.02899812444942257	0.027515146641963514
0.000167	0.034302	0.037939	1190.7258738365817	0.065173	0.063678	0.06511471672675649	0.06361970558806544	0.030071775447786372	0.028576797573628562
0.000169	0.034576	0.038232	1200.2505468365816	0.066256	0.064749	0.06619701872348412	0.06469000745139557	0.031154077444513997	0.029647099436958688
0.000170	0.034927	0.038617	1212.4209618365817	0.067349	0.065827	0.06728966972184794	0.06576765838306063	0.03224672844287782	0.03072475036862375
0.000171	0.035141	0.039044	1219.8290408365817	0.068454	0.066923	0.06839432072021175	0.0668633093147257	0.03335137944124163	0.03182040130028882
0.000172	0.035461	0.039478	1230.9411598365816	0.069571	0.068026	0.06951097171857555	0.06796596024639076	0.03446803043960543	0.03292305223195388
0.000174	0.035706	0.039868	1239.4075358365817	0.070700	0.069144	0.07063927371530318	0.06908326210972088	0.03559633243633306	0.034040354095284
0.000175	0.036102	0.040155	1253.1653968365817	0.071837	0.070263	0.07177592471366699	0.07020191304138595	0.03673298343469687	0.035159005026949075
0.000176	0.036346	0.040540	1261.6317728365816	0.072985	0.071401	0.0729235757120308	0.07133956397305102	0.03788063443306068	0.036296655958614144
0.000177	0.036575	0.041016	1269.5689998365817	0.074145	0.072551	0.0740832267103946	0.07248921490471608	0.03904028543142449	0.037446306890279196
0.000179	0.036926	0.041425	1281.7394148365818	0.075318	0.073708	0.07525552870712222	0.07364551676804619	0.040212587428152105	0.03860260875360931
0.000180	0.037262	0.041797	1293.3806818365817	0.076501	0.074877	0.07643817970548604	0.07481416769971126	0.04139523842651592	0.03977125968527438
0.000181	0.037491	0.042181	1301.3179098365817	0.077695	0.076061	0.07763183070384985	0.07599781863137632	0.04258888942487973	0.04095491061693944
0.000182	0.037827	0.042523	1312.9591768365817	0.078899	0.077250	0.07883548170221366	0.07718646956304138	0.04379254042324354	0.042143561548604505
0.000184	0.038040	0.042938	1320.3672558365818	0.080114	0.078457	0.0800497836989413	0.07839277142637151	0.045006842419971174	0.04334986341193463
0.000185	0.038361	0.043427	1331.4793738365818	0.081343	0.079671	0.0812784346973051	0.07960642235803658	0.04623549341833498	0.0445635143435997
0.000186	0.038681	0.043750	1342.5914918365818	0.082581	0.080896	0.08251608569566891	0.08083107328970163	0.047473144416698795	0.04578816527526475
0.000187	0.038956	0.044110	1352.1161648365817	0.083830	0.082132	0.08376473669403273	0.0820667242213667	0.04872179541506261	0.04702381620692982
0.000189	0.039261	0.044495	1362.6991348365816	0.085089	0.083378	0.08502303869076035	0.08331202608469682	0.04998009741179023	0.048269118070259937
0.000190	0.039551	0.044824	1372.7529568365817	0.086359	0.084635	0.08629268968912417	0.08456867701636189	0.05124974841015405	0.04952576900192501
0.000191	0.039764	0.045313	1380.1610358365817	0.087641	0.085908	0.08757434068748797	0.08584132794802694	0.05253139940851785	0.050798419933590064
0.000192	0.040085	0.045660	1391.2731538365817	0.088934	0.087187	0.08886699168585178	0.08711997887969201	0.053824050406881666	0.052077070865255135
0.000194	0.040436	0.046075	1403.4435688365816	0.090237	0.088475	0.09016929368257941	0.08840728074302213	0.05512635240360929	0.053364372728585255
0.000195	0.040680	0.046387	1411.9099448365816	0.091551	0.089778	0.0914829446809432	0.0897099316746872	0.05644000340197308	0.05466702366025032
0.000196	0.040970	0.046844	1421.9637668365817	0.092877	0.091092	0.09280859567930702	0.09102358260635227	0.0577656544003369	0.055980674591915386
0.000197	0.041199	0.047290	1429.9009938365816	0.094215	0.092420	0.09414624667767083	0.09235123353801733	0.059103305398700706	0.05730832552358045
0.000199	0.041580	0.047662	1443.1297068365816	0.095565	0.093753	0.09549554867439845	0.09368353540134745	0.060452607395428334	0.058640627386910574
0.000200	0.041855	0.048065	1452.6543798365817	0.096925	0.095101	0.09685519967276227	0.09503118633301251	0.06181225839379215	0.05998827831857563
0.000201	0.042114	0.048450	1461.6499038365816	0.098296	0.096461	0.09822585067112607	0.09639083726467758	0.06318290939215596	0.0613479292502407
0.000202	0.042480	0.048767	1474.3494678365817	0.099677	0.097826	0.0996065016694899	0.09775548819634264	0.06456356039051978	0.06271258018190576
0.000204	0.042740	0.049207	1483.3449918365816	0.101070	0.099207	0.10099880366621751	0.09913579005967277	0.06595586238724739	0.06409288204523589
0.000205	0.042984	0.049622	1491.8113678365817	0.102474	0.100601	0.10240245466458132	0.10052944099133782	0.0673595133856112	0.06548653297690094
0.000206	0.043320	0.050024	1503.4526348365816	0.103890	0.102003	0.10381810566294514	0.10193109192300288	0.06877516438397502	0.066888183908566
0.000207	0.043549	0.050433	1511.3898628365816	0.105318	0.103420	0.10524575666130895	0.10334774285466795	0.07020281538233883	0.06830483484023107
0.000209	0.043839	0.050781	1521.4436838365816	0.106756	0.104846	0.10668305865803658	0.10477304471799807	0.07164011737906646	0.0697301367035612
0.000210	0.044205	0.051306	1534.1432478365816	0.108207	0.106281	0.10813370965640039	0.10620769564966313	0.07309076837743027	0.07116478763522625
0.000211	0.044403	0.051672	1541.0221778365817	0.109670	0.107735	0.1095963606547642	0.1076613465813282	0.07455341937579409	0.07261843856689132
0.000212	0.044739	0.052069	1552.6634448365817	0.111144	0.109194	0.11107001165312802	0.10911999751299326	0.0760270703741579	0.07407708949855638
0.000214	0.045044	0.052448	1563.2464148365816	0.112628	0.110665	0.11255331364985563	0.11059029937632339	0.07751037237088551	0.07554739136188651
0.000215	0.045349	0.052783	1573.8293848365818	0.114123	0.112146	0.11404796464821944	0.11207095030798844	0.07900502336924932	0.07702804229355156
0.000216	0.045593	0.053156	1582.2957608365816	0.115628	0.113641	0.11555261564658324	0.11356560123965352	0.08050967436761312	0.07852269322521664
0.000217	0.045853	0.053595	1591.2912848365818	0.117144	0.115146	0.11706826664494706	0.11507025217131857	0.08202532536597694	0.08002734415688169
0.000219	0.046143	0.053937	1601.3451068365816	0.118671	0.116661	0.11859456864167468	0.11658455403464871	0.08355162736270456	0.08154164602021183
0.000220	0.046463	0.054352	1612.4572248365816	0.120210	0.118185	0.1201332196400385	0.11810820496631376	0.08509027836106837	0.08306529695187688
0.000221	0.046707	0.054779	1620.9236008365817	0.121761	0.119725	0.1216838706384023	0.11964785589797883	0.08664092935943218	0.08460494788354195
0.000222	0.047073	0.055286	1633.6231648365817	0.123325	0.121273	0.12324752163676612	0.12119550682964389	0.088204580357796	0.08615259881520701
