
 
---------- Probe ---------
 
N1 = 60.0
N2 = 60.0
A = 1.286E-6
LM = 0.02207
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 9.190000
f = 100.000000
Fs = 800000.000000
waves = 2.0
date = 30/11/2018 12:10
 
---------- Misc ----------
 
Hc = 750.0382884612526 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	B_raw	J_raw	B_drift	 J_drift	B_corr	J_corr
1.250000E-5	-0.000153	0.000336	-4.138603663009487	-3.131124E-6	2.023319E-6	1.975211187740391E-5	2.4907092137019325E-5	-0.06260074474604341	-0.062595437739642
1.375000E-5	-7.629395E-5	0.000519	-2.087715663009487	5.520665E-6	8.097886E-6	3.06922244651443E-5	3.327003645072126E-5	-0.06258980463345568	-0.06258707479532831
1.500000E-5	3.051758E-5	0.000793	0.7835263369905128	1.829235E-5	1.726146E-5	4.5752233052884694E-5	4.472198776442319E-5	-0.06257474462486794	-0.0625756228440146
1.625000E-5	-0.000107	0.001038	-2.9080706630094872	3.534874E-5	3.895685E-5	6.509694664062507E-5	6.870575507812512E-5	-0.06255539991128019	-0.0625516390767009
1.750000E-5	-0.000137	0.001373	-3.728425663009487	5.767859E-5	6.231759E-5	8.971512022836546E-5	9.435487239182704E-5	-0.06253078173769246	-0.0625259899593872
1.875000E-5	6.103516E-5	0.001740	1.6038813369905127	8.610590E-5	8.404412E-5	1.2043075381610586E-4	1.1836977970552899E-4	-0.0625000661041047	-0.0625019750520735
2.000000E-5	-4.577637E-5	0.002197	-1.2673606630094871	0.000122	0.000123	1.5861317740384625E-4	1.5961403701923092E-4	-0.06246188368051697	-0.0624607307947598
2.125000E-5	-6.103516E-5	0.002625	-1.677538663009487	0.000164	0.000166	2.0290150099158666E-4	2.0490241433293284E-4	-0.06241759535692923	-0.06241544241744609
2.250000E-5	1.525879E-5	0.003143	0.37334833699051284	0.000216	0.000215	2.57189824579327E-4	2.561907916466348E-4	-0.06236330703334149	-0.062364154040132395
2.375000E-5	7.629395E-5	0.003754	2.0140583369905127	0.000276	0.000274	3.194781481670674E-4	3.1747916896033673E-4	-0.06230101870975375	-0.062302865662818695
2.500000E-5	3.051758E-5	0.004395	0.7835263369905128	0.000348	0.000347	3.9376647175480784E-4	3.927675462740386E-4	-0.06222673038616601	-0.06222757728550499
2.625000E-5	0.000000	0.005066	-0.03682866300948717	0.000430	0.000430	4.780547953425482E-4	4.780559235877406E-4	-0.06214244206257827	-0.06214228890819129
2.750000E-5	0.000122	0.005920	3.2445913369905126	0.000526	0.000522	5.763431189302886E-4	5.723443009014426E-4	-0.062044153738990526	-0.062048000530877584
2.875000E-5	7.629395E-5	0.006805	2.0140583369905127	0.000637	0.000634	6.89631442518029E-4	6.866326782151445E-4	-0.06193086541540278	-0.061933712153563886
3.000000E-5	0.000122	0.007721	3.2445913369905126	0.000762	0.000758	8.169197661057694E-4	8.129210555288464E-4	-0.06180357709181505	-0.06180742377625018
3.125000E-5	0.000168	0.008667	4.475123336990513	0.000903	0.000897	9.602080896935098E-4	9.542094328425483E-4	-0.06166028876822731	-0.06166613539893648
3.250000E-5	0.000168	0.009796	4.475123336990513	0.001062	0.001056	0.0011214964132812502	0.0011154978101562503	-0.061499000444639566	-0.06150484702162278
3.375000E-5	0.000198	0.010986	5.295478336990513	0.001240	0.001233	0.0013017847368689906	0.0012947861874699521	-0.061318712121051826	-0.061325558644309074
3.500000E-5	0.000320	0.012238	8.576898336990514	0.001438	0.001427	0.001502073060456731	0.001491074564783654	-0.061118423797464086	-0.06112927026699538
3.625000E-5	0.000305	0.013458	8.166720336990513	0.001656	0.001646	0.0017223613840444713	0.001712362942097356	-0.06089813547387635	-0.060907981889681675
3.750000E-5	0.000244	0.014832	6.526011336990512	0.001897	0.001889	0.001965649707632212	0.001957651319411058	-0.060654847150288606	-0.06066269351236797
3.875000E-5	0.000427	0.016327	11.448140336990512	0.002161	0.002147	0.002231938031219952	0.00221793969672476	-0.06038855882670086	-0.060402405135054266
4.000000E-5	0.000519	0.017761	13.909205336990512	0.002449	0.002432	0.002522226354807692	0.002505228074038462	-0.06009827050311312	-0.06011511675774057
4.125000E-5	0.000397	0.019287	10.627785336990513	0.002762	0.002748	0.002837514678395433	0.002823516451352164	-0.05978298217952538	-0.05979682838042687
4.250000E-5	0.000504	0.020905	13.499028336990513	0.003101	0.003084	0.003178803001983173	0.003161804828665866	-0.059441693855937644	-0.05945854000311317
4.375000E-5	0.000626	0.022614	16.780447336990512	0.003467	0.003446	0.0035470913255709136	0.0035260932059795673	-0.0590734055323499	-0.05909425162579946
4.500000E-5	0.000610	0.024323	16.37027033699051	0.003861	0.003841	0.003943379649158654	0.00392338158329327	-0.05867711720876216	-0.05869696324848576
4.625000E-5	0.000610	0.026154	16.37027033699051	0.004285	0.004265	0.0043696679727463945	0.004349669960606971	-0.058250828885174424	-0.05827067487117206
4.750000E-5	0.000763	0.027985	20.47204533699051	0.004739	0.004713	0.004825956296334135	0.004799958337920673	-0.05779454056158668	-0.05782038649385836
4.875000E-5	0.000854	0.029938	22.933109336990512	0.005224	0.005195	0.005313244619921876	0.0052842467152343755	-0.05730725223799894	-0.05733609811654465
5.000000E-5	0.000824	0.031952	22.112754336990513	0.005742	0.005714	0.005833532943509616	0.005805535092548077	-0.0567869639144112	-0.05681480973923095
5.125000E-5	0.000916	0.034027	24.573819336990514	0.006293	0.006262	0.006386821267097356	0.00635582346986178	-0.056233675590823456	-0.05626452136191725
5.250000E-5	0.000992	0.036072	26.624707336990515	0.006878	0.006844	0.006974109590685097	0.006940111847175481	-0.05564638726723572	-0.05568023298460355
5.375000E-5	0.001022	0.038300	27.445061336990513	0.007498	0.007464	0.0075963979142728375	0.007562400224489183	-0.05502409894364798	-0.05505794460728985
5.500000E-5	0.001129	0.040588	30.316304336990513	0.008156	0.008118	0.008256686237860578	0.008218688601802885	-0.05436381062006024	-0.05440165622997614
5.625000E-5	0.001175	0.042969	31.546836336990513	0.008852	0.008812	0.008954974561448318	0.008914976979116588	-0.0536655222964725	-0.053705367852662445
5.750000E-5	0.001221	0.045227	32.77736933699051	0.009585	0.009544	0.009690262885036058	0.009649265356430289	-0.05293023397288476	-0.05297107947534874
5.875000E-5	0.001312	0.047668	35.23843333699051	0.010358	0.010313	0.010465551208623797	0.01042055373374399	-0.05215494564929702	-0.05219979109803504
6.000000E-5	0.001495	0.050232	40.16056333699051	0.011171	0.011121	0.01128083953221154	0.011230842111057694	-0.051339657325709276	-0.05138950272072133
6.125000E-5	0.001480	0.052765	39.750386336990516	0.012027	0.011977	0.012139127855799278	0.012089130488371394	-0.05048136900212154	-0.050531214343407634
6.250000E-5	0.001511	0.055450	40.570741336990515	0.012925	0.012874	0.01303941617938702	0.012988418865685096	-0.0495810806785338	-0.049631925966093934
6.375000E-5	0.001709	0.058167	45.903048336990516	0.013867	0.013810	0.01398370450297476	0.013926707242998798	-0.04863679235494606	-0.04869363758878023
6.500000E-5	0.001816	0.060913	48.77429033699051	0.014855	0.014793	0.014973992826562501	0.014911995620312502	-0.04764650403135831	-0.04770834921146653
6.625000E-5	0.001709	0.063812	45.903048336990516	0.015888	0.015831	0.01600928115015024	0.015952283997626205	-0.046611215707770576	-0.04666806083415283
6.750000E-5	0.001892	0.066711	50.825177336990514	0.016970	0.016906	0.01709356947373798	0.017029572374939905	-0.04552692738418283	-0.045590772456839124
6.875000E-5	0.002090	0.069824	56.157484336990514	0.018100	0.018030	0.018225857797325724	0.018155860752253606	-0.04439463906059509	-0.044464484079525426
7.000000E-5	0.002060	0.072784	55.337129336990515	0.019281	0.019211	0.019409146120913462	0.019339149129567308	-0.043211350737007354	-0.04328119570221172
7.125000E-5	0.002075	0.076111	55.74730733699051	0.020513	0.020443	0.020643434444501202	0.02057343750688101	-0.041977062413419614	-0.04204690732489802
7.250000E-5	0.002319	0.079285	62.31014633699051	0.021798	0.021720	0.021930722768088943	0.02185272588419471	-0.040689774089831876	-0.04076761894758432
7.375000E-5	0.002396	0.082611	64.36103433699051	0.023137	0.023056	0.023272011091676686	0.023191014261508415	-0.039348485766244126	-0.039429330570270614
7.500000E-5	0.002365	0.086060	63.540679336990515	0.024531	0.024451	0.024668299415264425	0.024588302638822116	-0.03795219744265639	-0.038032042192956916
7.625000E-5	0.002487	0.089569	66.82209933699052	0.025982	0.025898	0.026121587738852165	0.026037591016135817	-0.036498909119068654	-0.036582753815643215
7.750000E-5	0.002731	0.093079	73.38493833699052	0.027490	0.027398	0.027631876062439904	0.02753987939344952	-0.034988620795480915	-0.03508046543832951
7.875000E-5	0.002655	0.096710	71.33405133699051	0.029057	0.028968	0.029201164386027646	0.029112167770763222	-0.03341933247189317	-0.033508177061015804
8.000000E-5	0.002838	0.100494	76.25618033699051	0.030686	0.030590	0.030832452709615387	0.030736456148076925	-0.031788044148305425	-0.03188388868370211
8.125000E-5	0.002914	0.104340	78.30706833699051	0.032376	0.032278	0.03252474103320313	0.03242674452539063	-0.030095755824717685	-0.030193600306388402
8.250000E-5	0.002975	0.108276	79.94777833699051	0.034130	0.034030	0.034281029356790865	0.03418103290270433	-0.02833946750112995	-0.0284393119290747
8.375000E-5	0.003128	0.112213	84.04955233699052	0.035948	0.035843	0.03610131768037861	0.03599632128001803	-0.026519179177542207	-0.026624023551761
8.500000E-5	0.003265	0.116272	87.74115033699051	0.037832	0.037722	0.03798760600396634	0.03787760965733173	-0.024632890853954474	-0.0247427351744473
8.625000E-5	0.003220	0.120422	86.5106173369905	0.039783	0.039674	0.039940894327554086	0.03983189803464544	-0.02267960253036673	-0.022788446797133592
8.750000E-5	0.003403	0.124634	91.43274733699052	0.041803	0.041688	0.04196318265114183	0.041848186411959136	-0.020657314206778986	-0.020772158419819893
8.875000E-5	0.003494	0.128937	93.89381233699051	0.043892	0.043773	0.044054470974729566	0.04393547478927284	-0.01856602588319125	-0.018684870042506192
9.000000E-5	0.003677	0.133301	98.81594133699052	0.046051	0.045927	0.04621575929831731	0.046091763166586544	-0.016404737559603505	-0.016528581665192485
9.125000E-5	0.003647	0.137573	97.99558633699051	0.048280	0.048157	0.048447047621905055	0.04832405154390024	-0.01417344923601576	-0.014296293287878792
9.250000E-5	0.003830	0.142090	102.91771633699051	0.050583	0.050453	0.05075233594549279	0.05062233992121394	-0.011868160912428025	-0.011998004910565088
9.375000E-5	0.004059	0.146881	109.07037833699052	0.052963	0.052826	0.053134624269080534	0.052997628298527645	-0.009485872588840281	-0.009622716533251384
9.500000E-5	0.004059	0.151825	109.07037833699052	0.055422	0.055285	0.055595912592668266	0.055458916675841345	-0.0070245842652525495	-0.007161428155937684
9.625000E-5	0.004074	0.156738	109.48055533699052	0.057961	0.057823	0.05813720091625601	0.05799920505315505	-0.004483295941664807	-0.004621139778623981
9.750000E-5	0.004379	0.161438	117.68410533699051	0.060576	0.060429	0.06075448923984375	0.06060749343046875	-0.0018660076180770646	-0.0020128514013102797
9.875000E-5	0.004379	0.166290	117.68410533699051	0.063271	0.063123	0.06345177756343148	0.06330378180778246	8.312807055106675E-4	6.834369760034265E-4
1.000000E-4	0.004456	0.171356	119.73499233699052	0.066047	0.065896	0.06623006588701923	0.06607907018509615	0.003609569029098411	0.0034587253533171214
0.000101	0.004623	0.176331	124.24694433699051	0.068903	0.068747	0.06908789654588943	0.06893190088694712	0.006467399687968611	0.006311556055168088
0.000102	0.004715	0.181244	126.70800933699051	0.071840	0.071680	0.07202672720475961	0.07186673158879807	0.009406230346838795	0.00924638675701904
0.000104	0.004776	0.186310	128.3487193369905	0.074858	0.074697	0.0750483885225	0.0748873929925	0.01242789166457918	0.012267048160720967
0.000105	0.004990	0.191589	134.0912043369905	0.077962	0.077793	0.0781542191813702	0.07798522369435096	0.015533722323449378	0.015364878862571929
0.000106	0.005081	0.196594	136.55226933699052	0.081147	0.080976	0.08134104984024038	0.08117005439620192	0.01872055298231956	0.018549709564422895
0.000107	0.005173	0.201935	139.0133333369905	0.084418	0.084244	0.08461388049911059	0.08443988509805289	0.021993383641189773	0.021819540266273862
0.000109	0.005341	0.207184	143.52528633699052	0.087774	0.087594	0.08797354181685096	0.08779354650175482	0.02535304495893015	0.02517320166997579
0.000110	0.005539	0.212280	148.8575933369905	0.091213	0.091026	0.09141437247572115	0.09122737720360577	0.028793875617800335	0.02860703237182674
0.000111	0.005524	0.217346	148.4474153369905	0.094734	0.094547	0.09493720313459135	0.09475020790545674	0.032316706276670534	0.03212986307367771
0.000112	0.005692	0.222290	152.9593673369905	0.098335	0.098143	0.09854003379346155	0.09834803860730769	0.03591953693554073	0.03572769377552866
0.000114	0.005997	0.227356	161.16291733699052	0.102019	0.101816	0.10222769511120192	0.10202470001100962	0.0396071982532811	0.03940435517923059
0.000115	0.006012	0.232513	161.57309433699052	0.105785	0.105582	0.10599552577007212	0.10579253071286057	0.04337502891215131	0.04317218588108154
0.000116	0.005981	0.237549	160.75273933699052	0.109633	0.109431	0.1098453564289423	0.10964336141471154	0.04722485957102149	0.04702301658293251
0.000117	0.006302	0.242340	169.36646633699053	0.113558	0.113345	0.1137721870878125	0.1135591921165625	0.05115169022989169	0.05093884728478347
0.000119	0.006439	0.246948	173.0580633369905	0.117560	0.117343	0.11777784840555289	0.11756085352026442	0.05515735154763207	0.05494050868848539
0.000120	0.006424	0.251984	172.64788633699052	0.121640	0.121423	0.12185967906442308	0.12164268422211538	0.05923918220650226	0.059022339390336354
0.000121	0.006638	0.256317	178.39037033699051	0.125793	0.125569	0.12601450972329326	0.12579051492396634	0.06339401286537244	0.06317017009218731
0.000122	0.006821	0.260925	183.31250033699052	0.130020	0.129790	0.13024334038216345	0.1300133456258173	0.06762284352424264	0.06739300079403826
0.000124	0.006927	0.265350	186.18374233699052	0.134319	0.134085	0.13454600169990383	0.13431200702951923	0.07192550484198301	0.0716916621977402
0.000125	0.007050	0.269775	189.46516233699052	0.138689	0.138451	0.13891783235877406	0.1386798377313702	0.07629733550085324	0.07605949289959116
0.000126	0.007233	0.274048	194.38729233699053	0.143129	0.142884	0.14335966301764425	0.14311466843322115	0.08073916615972343	0.08049432360144212
0.000127	0.007401	0.278412	198.8992443369905	0.147638	0.147388	0.14787049367651442	0.1476204991350721	0.0852499968185936	0.08500015430329308
0.000129	0.007492	0.282471	201.36030933699053	0.152213	0.151960	0.1524491549942548	0.15219616053877405	0.08982865813633398	0.08957581570699502
0.000130	0.007660	0.286316	205.8722613369905	0.156852	0.156593	0.15708998565312499	0.15683099124062502	0.09446948879520417	0.094210646408846
0.000131	0.007843	0.290222	210.79439133699051	0.161554	0.161289	0.1617938163119952	0.16152882194247595	0.09917331945407437	0.09890847711069692
0.000132	0.007919	0.294128	212.8452783369905	0.166318	0.166050	0.16655964697086537	0.16629165264432694	0.10393915011294455	0.10367130781254791
0.000134	0.008118	0.297791	218.17758533699052	0.171141	0.170867	0.17138630828860577	0.17111231404802885	0.10876581143068495	0.10849196921624982
0.000135	0.008331	0.301117	223.9200703369905	0.176019	0.175737	0.17626613894747598	0.1759841447498798	0.11364564208955516	0.11336379991810078
0.000136	0.008362	0.304291	224.7404253369905	0.180948	0.180666	0.18119696960634615	0.18091497545173077	0.11857647274842534	0.11829463061995174
0.000137	0.008575	0.307373	230.4829093369905	0.185927	0.185637	0.18617780026521635	0.18588780615358172	0.12355730340729554	0.12326746132180269
0.000139	0.008850	0.310150	237.8661043369905	0.190951	0.190652	0.19120546158295673	0.19090646755728363	0.12858496472503592	0.1282861227255046
0.000140	0.008896	0.312714	239.0966363369905	0.196017	0.195716	0.1962732922418269	0.19597229825913462	0.1336527953839061	0.1333519534273556
0.000141	0.009033	0.315247	242.78823333699052	0.201124	0.200818	0.20138212290069712	0.20107612896098556	0.1387616260427763	0.13845578412920653
0.000142	0.009247	0.317719	248.5307183369905	0.206270	0.205958	0.20652995355956733	0.20621795966283654	0.1439094567016465	0.1435976148310575
0.000144	0.009476	0.320099	254.68338033699052	0.211456	0.211136	0.2117196148773077	0.21139962106653845	0.14909911801938688	0.14877927623475942
0.000145	0.009552	0.322388	256.7342673369905	0.216677	0.216355	0.2169424455361779	0.21662045176838943	0.15432194867825708	0.1540001069366104
0.000146	0.009750	0.324310	262.0665743369905	0.221931	0.221602	0.22219827619504806	0.22186928247024038	0.15957777933712725	0.15924893763846135
0.000147	0.010010	0.326263	269.0395913369905	0.227216	0.226878	0.22748510685391826	0.22714711317209135	0.16486460999599745	0.16452676834031232
0.000149	0.010040	0.327942	269.8599463369905	0.232529	0.232190	0.23280176817165868	0.23246277457579329	0.17018127131373786	0.16984242974401426
0.000150	0.010239	0.329651	275.1922533369905	0.237869	0.237523	0.23814359883052885	0.23779760527764424	0.17552310197260804	0.1751772604458652
0.000151	0.010498	0.331116	282.1652703369905	0.243233	0.242878	0.24350942948939905	0.2431544359794952	0.18088893263147823	0.18053409114771618
0.000152	0.010666	0.332520	286.6772233369905	0.248619	0.248259	0.24889726014826924	0.24853726668134615	0.18627676329034842	0.18591692184956712
0.000154	0.010834	0.333710	291.1891753369905	0.254024	0.253658	0.25430592146600967	0.25393992808504806	0.19168542460808885	0.19131958325326903
0.000155	0.010986	0.334656	295.29094933699054	0.259446	0.259074	0.2597297521248798	0.25935775878689904	0.197109255266959	0.19673741395512
0.000156	0.011215	0.335510	301.4436113369905	0.264881	0.264502	0.26516658278375	0.26478758948875003	0.20254608592582918	0.202167244656971
0.000157	0.011398	0.336456	306.36574133699054	0.270331	0.269946	0.27061841344262016	0.270233420190601	0.20799791658469935	0.20761307535882195
0.000159	0.011566	0.337189	310.8776933369905	0.275794	0.275403	0.27608507476036054	0.2756940815943029	0.21346457790243972	0.2130737367625239
0.000160	0.011810	0.337891	317.44053333699054	0.281267	0.280868	0.28155990541923076	0.28116091229615386	0.21893940856130994	0.21854056746437484
0.000161	0.011856	0.338501	318.6710653369905	0.286750	0.286350	0.287044736078101	0.2866447429980048	0.22442423922018018	0.22402439816622577
0.000162	0.012085	0.338928	324.8237273369905	0.292242	0.291833	0.29253856673697115	0.29212957369985576	0.22991806987905034	0.22950922886807673
0.000164	0.012375	0.339539	332.6170993369905	0.297742	0.297323	0.29804222805471153	0.2976232351035577	0.23542173119679072	0.23500289027177867
0.000165	0.012451	0.339905	334.6679873369905	0.303248	0.302828	0.30355005871358176	0.30313006580540863	0.24092956185566095	0.2405097209736296
0.000166	0.012634	0.340332	339.5901163369905	0.308761	0.308334	0.3090648893724519	0.3086378965072596	0.2464443925145311	0.24601755167548056
0.000167	0.012955	0.340607	348.20384333699053	0.314279	0.313841	0.3145847200313221	0.3141467272091106	0.2519642231734013	0.25152638237733155
0.000169	0.013062	0.340729	351.0750853369905	0.319799	0.319357	0.3201083813490625	0.3196663886128125	0.2574878844911417	0.25704604378103346
0.000170	0.013199	0.340881	354.7666833369905	0.325320	0.324875	0.3256312120079327	0.32518621931466346	0.2630107151500119	0.26256587448288443
0.000171	0.013428	0.340881	360.9193453369905	0.330843	0.330389	0.3311560426668029	0.3307020500165144	0.26853554580888206	0.2680817051847354
0.000172	0.013657	0.340912	367.0720073369905	0.336365	0.335904	0.3366798733256731	0.33621888071836536	0.2740593764677523	0.27359853588658634
0.000174	0.013840	0.340790	371.9941363369905	0.341886	0.341418	0.3422045346434135	0.34173654212206733	0.2795840377854927	0.2791161972902883
0.000175	0.013947	0.340485	374.8653793369905	0.347402	0.346931	0.3477223653022836	0.34725137282391827	0.2851018684443628	0.28463102799213924
0.000176	0.014236	0.340515	382.6587513369905	0.352918	0.352437	0.35324019596115386	0.3527592035257692	0.29061969910323304	0.2901388586939902
0.000177	0.014420	0.340210	387.5808803369905	0.358429	0.357942	0.35875302662002406	0.35826603422762016	0.29613252976210325	0.2956456893958411
0.000179	0.014542	0.339844	390.86230033699053	0.363935	0.363444	0.36426268793776445	0.3637716956313221	0.30164219107984364	0.3011513507995431
0.000180	0.014801	0.339722	397.8353173369905	0.369438	0.368938	0.3697675185966346	0.36926752633317306	0.3071470217387138	0.30664718150139403
0.000181	0.014969	0.339355	402.3472693369905	0.374936	0.374430	0.3752673492555048	0.374761357035024	0.312646852397584	0.31214101220324497
0.000182	0.015106	0.338989	406.0388663369905	0.380427	0.379917	0.380760179914375	0.380250187736875	0.3181396830564542	0.317629842905096
0.000184	0.015396	0.338470	413.8322383369905	0.385911	0.385391	0.38624784123211536	0.3857278491405769	0.32362734437419455	0.32310750430879787
0.000185	0.015549	0.338196	417.9340133369905	0.391389	0.390864	0.39172767189098556	0.3912026798424279	0.32910717503306475	0.3285823350106489
0.000186	0.015686	0.337830	421.6256103369905	0.396862	0.396332	0.3972025025498558	0.3966725105442789	0.33458200569193497	0.33405216571249985
0.000187	0.015976	0.337372	429.4189823369905	0.402328	0.401788	0.402670333208726	0.4021303412461298	0.34004983635080516	0.33950999641435076
0.000189	0.016159	0.337006	434.34111233699053	0.407787	0.407241	0.40813299452646634	0.4075870026498318	0.3455124976685455	0.34496665781805275
0.000190	0.016251	0.336609	436.8021773369905	0.413240	0.412691	0.41358782518533654	0.4130388333516827	0.35096732832741573	0.35041848851990365
0.000191	0.016449	0.335937	442.1344843369905	0.418682	0.418127	0.4190316558442067	0.4184766640535337	0.3564111589862859	0.35585631922175465
0.000192	0.016708	0.335419	449.10750133699054	0.424116	0.423552	0.4244674865030769	0.4239034947553846	0.3618469896451561	0.36128314992360555
0.000194	0.016953	0.334900	455.67034033699053	0.429541	0.428968	0.4298961478208173	0.42932315615908656	0.3672756509628965	0.36670281132730753
0.000195	0.017014	0.334259	457.3110503369905	0.434957	0.434382	0.4353139784796875	0.4347389868609375	0.3726934816217667	0.37211864202915845
0.000196	0.017273	0.333771	464.2840673369905	0.440363	0.439780	0.4407218091385577	0.44013881756278844	0.37810131228063687	0.3775184727310094
0.000197	0.017548	0.333099	471.6672623369905	0.445759	0.445167	0.4461196397974279	0.4455276482646394	0.3834991429395071	0.3829073034328604
0.000199	0.017639	0.332397	474.12832633699054	0.451145	0.450549	0.4515093011151683	0.4509133096683413	0.3888888042572475	0.3882929648365623
0.000200	0.017853	0.331879	479.8708113369905	0.456521	0.455918	0.45688713177403845	0.4562841403701923	0.39426663491611763	0.3936637955384133
0.000201	0.018158	0.331360	488.07436033699054	0.461889	0.461276	0.46225696243290865	0.4616439710720433	0.39963646557498783	0.3990236262402643
0.000202	0.018188	0.330719	488.8947153369905	0.467247	0.466632	0.4676167930917789	0.4670018017738942	0.4049962962338581	0.4043814569421152
0.000204	0.018448	0.330048	495.8677323369905	0.472593	0.471970	0.47296645440951923	0.4723434631775962	0.4103459575515984	0.40972311834581715
0.000205	0.018677	0.329346	502.02039433699053	0.477929	0.477298	0.4783042850683894	0.4776732938794471	0.4156837882104686	0.4150529490476681
0.000206	0.018753	0.328674	504.0712823369905	0.483253	0.482620	0.4836301157272596	0.48299712458129807	0.4210096188693388	0.42037677974951904
0.000207	0.018997	0.328033	510.6341213369905	0.488567	0.487926	0.48894594638612976	0.48830495528314904	0.42632544952820894	0.42568461045137
0.000209	0.019241	0.327301	517.1969613369905	0.493870	0.493220	0.4942526077038702	0.49360261668685096	0.4316321108459494	0.43098227185507193
0.000210	0.019394	0.326599	521.2987353369905	0.499161	0.498505	0.4995454383627404	0.4988894473887019	0.4369249415048196	0.43626910255692286
0.000211	0.019501	0.325867	524.1699783369905	0.504440	0.503781	0.5048262690216105	0.504167278090553	0.4422057721636897	0.4415469332587739
0.000212	0.019760	0.325104	531.1429953369906	0.509707	0.509039	0.5100950996804808	0.5094271087924038	0.44747460282256	0.4468067639606248
0.000214	0.020081	0.324432	539.7567223369905	0.514962	0.514284	0.5153537609982212	0.5146757701961058	0.45273326414030035	0.45205542536432675
0.000215	0.020050	0.323578	538.9363673369905	0.520204	0.519527	0.5205975916570913	0.5199206008979567	0.4579770947991705	0.45730025606617764
0.000216	0.020340	0.322845	546.7297393369905	0.525435	0.524747	0.5258304223159616	0.5251424315998077	0.46320992545804074	0.46252208676802864
0.000217	0.020615	0.322205	554.1129333369905	0.530654	0.529958	0.5310512529748317	0.5303552623016587	0.4684307561169109	0.4677349174698797
0.000219	0.020752	0.321442	557.8045303369905	0.535862	0.535161	0.5362629142925721	0.5355619237053606	0.4736424174346513	0.47294157887358157
0.000220	0.020874	0.320862	561.0859503369905	0.541059	0.540354	0.5414617449514423	0.5407567544072115	0.47884124809352147	0.47813640957543246
0.000221	0.021164	0.320129	568.8793223369905	0.546245	0.545530	0.5466495756103125	0.5459345851090625	0.48402907875239165	0.4833142402772834
0.000222	0.021393	0.319275	575.0319843369905	0.551418	0.550695	0.5518244062691826	0.5511014158109135	0.4892039094112618	0.4884810709791345
0.000224	0.021469	0.318512	577.0828713369905	0.556578	0.555853	0.5569880675869231	0.5562630772146154	0.4943675707290023	0.4936427323828364
0.000225	0.021652	0.317780	582.0050013369905	0.561725	0.560994	0.5621368982457933	0.5614059079164664	0.49951640138787246	0.49878556308468736
0.000226	0.021942	0.316864	589.7983733369905	0.566859	0.566118	0.5672727289046635	0.5665317386183173	0.5046522320467427	0.5039113937865383
0.000227	0.022064	0.316101	593.0797933369905	0.571979	0.571234	0.5723945595635337	0.5716495693201683	0.5097740627056129	0.5090292244883893
0.000229	0.022263	0.315094	598.4121003369905	0.577084	0.576332	0.577503220881274	0.5767512307238701	0.5148827240233532	0.5141308858920911
0.000230	0.022491	0.314331	604.5647623369905	0.582176	0.581416	0.5825970515401443	0.5818370614257212	0.5199765546822235	0.5192167165939422
