
 
---------- Probe ---------
 
N1 = 60.0
N2 = 60.0
A = 1.286E-6
LM = 0.02207
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 9.190000
f = 200.000000
Fs = 800000.000000
waves = 2.0
date = 30/11/2018 12:14
 
---------- Misc ----------
 
Hc = 1059.1017679292463 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	B_raw	J_raw	B_drift	 J_drift	B_corr	J_corr
9.250000E-5	0.007553	0.333130	204.1610100564954	0.116784	0.116529	0.11696050380384615	0.11670549567451922	0.04398372794999983	0.04373071092557686
9.375000E-5	0.007721	0.341919	208.6729620564954	0.122321	0.122061	0.12249988899038461	0.12223988075120193	0.04952311313653829	0.04926509600225956
9.500000E-5	0.007843	0.350159	211.9543820564954	0.127993	0.127729	0.12817427417692306	0.12791026582788462	0.055197498323076744	0.05493548107894225
9.625000E-5	0.008209	0.358215	221.7986410564954	0.133796	0.133518	0.13397965936346154	0.13370165090456732	0.06100288350961522	0.06072686615562495
9.750000E-5	0.008484	0.365875	229.1818350564954	0.139723	0.139436	0.13990904455000003	0.13962203598125	0.06693226869615371	0.06664725123230764
9.875000E-5	0.008698	0.373505	234.9243200564954	0.145772	0.145478	0.14596042973653847	0.14566642105793268	0.07298365388269215	0.07269163630899031
1.000000E-4	0.008820	0.380493	238.20574005649542	0.151936	0.151638	0.15212681492307692	0.15182880613461538	0.0791500390692306	0.07885402138567302
0.000101	0.009232	0.387421	249.2805310564954	0.158212	0.157900	0.15840472307230768	0.15809271419596155	0.08542794721846136	0.08511792944701918
0.000102	0.009445	0.394348	255.0230160564954	0.164598	0.164279	0.16479263122153845	0.1644736222573077	0.09181585536769213	0.09149883750836532
0.000104	0.009644	0.400360	260.3553230564954	0.171082	0.170756	0.17128044752000002	0.17095443838	0.0983036716661537	0.09797965363105762
0.000105	0.009949	0.405670	268.5588720564954	0.177653	0.177317	0.17785335566923077	0.17751734644134615	0.10487657981538445	0.10454256169240378
0.000106	0.010422	0.410858	281.2743740564954	0.184309	0.183957	0.18451126381846153	0.18415925450269233	0.11153448796461521	0.11118446975374996
0.000107	0.010483	0.415924	282.9150840564954	0.191046	0.190692	0.1912501719676923	0.19089616256403846	0.11827339611384599	0.1179213778150961
0.000109	0.010773	0.420471	290.7084560564954	0.197856	0.197493	0.19806398826615385	0.19770097868673078	0.12508721241230752	0.12472619393778842
0.000110	0.011185	0.424683	301.7832480564954	0.204735	0.204357	0.2049448964153846	0.20456688674807694	0.13196812056153828	0.13159210199913457
0.000111	0.011368	0.428467	306.7053770564954	0.211676	0.211292	0.2118878045646154	0.21150379480942308	0.13891102871076907	0.1385290100604807
0.000112	0.011673	0.432037	314.90892705649543	0.218674	0.218280	0.21888771271384616	0.21849370287076925	0.14591093685999984	0.14551891812182688
0.000114	0.012070	0.435364	325.5735410564954	0.225726	0.225319	0.22594352901230771	0.22553651899346153	0.1529667531584614	0.15256173424451916
0.000115	0.012299	0.438416	331.7262030564954	0.232828	0.232413	0.23304743716153847	0.2326324270548077	0.16007066130769215	0.15965764230586532
0.000116	0.012665	0.441193	341.5704620564954	0.239975	0.239547	0.24019634531076922	0.23976833511615386	0.1672195694569229	0.1667935503672115
0.000117	0.013031	0.443695	351.4147210564954	0.247162	0.246722	0.24738525345999998	0.2469452431775	0.17440847760615366	0.17397045842855763
0.000119	0.013336	0.445923	359.6182710564954	0.254385	0.253935	0.2546120697584615	0.2541620593001923	0.1816352939046152	0.18118727455124994
0.000120	0.013580	0.447937	366.1811100564954	0.261641	0.261182	0.26186997790769234	0.26141096736153846	0.18889320205384602	0.1884361826125961
0.000121	0.013931	0.449615	375.6151920564954	0.268924	0.268454	0.26915488605692306	0.26868487542288466	0.19617811020307674	0.1957100906739423
0.000122	0.014313	0.451141	385.8696290564954	0.276233	0.275750	0.27646579420615386	0.2759827834842308	0.20348901835230754	0.2030079987352884
0.000124	0.014603	0.452759	393.6630010564954	0.283568	0.283075	0.28380461050461536	0.2833115996069231	0.21082783465076904	0.21033681485798073
0.000125	0.014847	0.454407	400.22584005649543	0.290929	0.290427	0.29116751865384616	0.2906655076682692	0.21819074279999984	0.21769072291932684
0.000126	0.015274	0.455780	411.7108090564954	0.298312	0.297796	0.2985524268030769	0.29803641572961537	0.2255756509492306	0.225061630980673
0.000127	0.015549	0.456970	419.0940040564954	0.305714	0.305188	0.3059563349523077	0.3054303237909616	0.23297955909846135	0.2324555390420192
0.000129	0.015900	0.457672	428.5280860564954	0.313128	0.312591	0.31337415125076923	0.31283713991365386	0.2403973753969229	0.2398623551647115
0.000130	0.016281	0.458435	438.7825230564954	0.320555	0.320005	0.3208030594	0.320253047975	0.24782628354615366	0.24727826322605762
0.000131	0.016647	0.459167	448.6267820564954	0.327992	0.327430	0.3282419675492308	0.32767995603634614	0.2552651916953845	0.2547051712874038
0.000132	0.016907	0.459595	455.5997990564954	0.335438	0.334866	0.33568987569846154	0.3351178640976923	0.2627130998446152	0.2621430793487499
0.000134	0.017303	0.459930	466.2644130564954	0.342888	0.342304	0.34314369199692313	0.34255968022038463	0.2701669161430768	0.26958489547144227
0.000135	0.017639	0.460083	475.28831705649543	0.350342	0.349746	0.3505996001461538	0.3500035882817308	0.2776228242923075	0.2770288035327884
0.000136	0.017960	0.460327	483.9020440564954	0.357799	0.357192	0.3580585082953846	0.35745149634307694	0.2850817324415383	0.28447671159413457
0.000137	0.018311	0.460419	493.3361260564954	0.365257	0.364639	0.36551841644461536	0.36490040440442306	0.29254164059076904	0.2919256196554807
0.000139	0.018738	0.460449	504.8210950564954	0.372716	0.372083	0.37298123274307693	0.37234822052711536	0.3000044568892306	0.299373435778173
0.000140	0.018951	0.460327	510.5635800564954	0.380173	0.379533	0.38044014089230765	0.37980012858846157	0.30746336503846133	0.3068253438395192
0.000141	0.019348	0.460114	521.2281940564955	0.387627	0.386973	0.38789604904153846	0.3872420366498077	0.31491927318769214	0.31426725190086535
0.000142	0.019760	0.459747	532.3029860564955	0.395075	0.394408	0.39534595719076926	0.39467894471115383	0.32236918133692294	0.32170415996221147
0.000144	0.020096	0.459534	541.3268900564954	0.402520	0.401841	0.40279477348923076	0.40211576083384615	0.32981799763538444	0.3291409760849038
0.000145	0.020355	0.459320	548.2999070564954	0.409961	0.409273	0.4102376816384616	0.4095496688951923	0.33726090578461526	0.3365748841462499
0.000146	0.020874	0.459198	562.2459410564954	0.417399	0.416694	0.4176775897876923	0.41697257695653844	0.344700813933846	0.3439977922075961
0.000147	0.021225	0.458771	571.6800230564954	0.424831	0.424114	0.4251114979369231	0.4243944850178846	0.3521347220830768	0.35141970026894226
0.000149	0.021408	0.458313	576.6021520564954	0.432256	0.431533	0.4325403142353846	0.4318173011405769	0.35956353838153826	0.35884251639163456
0.000150	0.021881	0.457855	589.3176540564954	0.439673	0.438934	0.4399592223846154	0.43922020920192306	0.36698244653076906	0.3662454244529807
0.000151	0.022293	0.457336	600.3924460564954	0.447082	0.446329	0.4473701305338461	0.4466171172632692	0.3743933546799998	0.3736423325143268
0.000152	0.022552	0.456848	607.3654630564954	0.454483	0.453721	0.45477303868307695	0.45401102532461535	0.3817962628292306	0.381036240575673
0.000154	0.022888	0.456268	616.3893670564954	0.461875	0.461102	0.4621688549815384	0.4613958414473077	0.3891920791276921	0.38842105669836535
0.000155	0.023315	0.455811	627.8743360564954	0.469258	0.468471	0.46955376313076924	0.4687667495086539	0.3965769872769229	0.3957919647597115
0.000156	0.023712	0.455170	638.5389500564954	0.476632	0.475831	0.47692967128	0.47612865757	0.4039528954261537	0.40315387282105764
0.000157	0.023987	0.454468	645.9221450564954	0.483994	0.483184	0.48429357942923074	0.48348356563134615	0.4113168035753844	0.4105087808824038
0.000159	0.024414	0.453766	657.4071140564954	0.491345	0.490520	0.4916483957276923	0.4908233817540385	0.418671619873846	0.41784859700509613
0.000160	0.024826	0.452942	668.4819060564954	0.498683	0.497844	0.49898830387692306	0.49814928981538464	0.42601152802307674	0.4251745050664423
0.000161	0.025070	0.452026	675.0447450564955	0.506006	0.505159	0.5063132120261538	0.5054661978767307	0.43333643617230744	0.4324914131277884
0.000162	0.025467	0.451172	685.7093590564954	0.513314	0.512454	0.5136231201753847	0.5127631059380768	0.4406463443215384	0.43978832118913447
0.000164	0.025894	0.450226	697.1943290564953	0.520608	0.519734	0.5209209364738461	0.5200469220607693	0.44794416061999975	0.44707213731182693
0.000165	0.026169	0.449402	704.5775230564954	0.527888	0.527004	0.528202844623077	0.5273188301221154	0.45522606876923066	0.4543440453731731
0.000166	0.026535	0.448395	714.4217820564954	0.535152	0.534256	0.5354687527723077	0.5345727381834615	0.46249197691846133	0.46159795343451915
0.000167	0.026978	0.447327	726.3169290564954	0.542400	0.541488	0.5427186609215384	0.5418066462448077	0.4697418850676921	0.4688318614958653
0.000169	0.027298	0.446472	734.9306560564954	0.549632	0.548710	0.54995447722	0.5490324623675	0.4769777013661537	0.47605767761855766
0.000170	0.027588	0.445404	742.7240280564954	0.556847	0.555916	0.5571713853692307	0.5562403704288461	0.4841946095153844	0.48326558567990374
0.000171	0.028030	0.444366	754.6191740564954	0.564046	0.563099	0.5643722935184616	0.5634252784901923	0.4913955176646153	0.49045049374124994
0.000172	0.028488	0.443207	766.9244990564954	0.571226	0.570263	0.5715542016676923	0.5705911865515384	0.498577425813846	0.49761640180259603
0.000174	0.028702	0.441986	772.6669830564954	0.578386	0.577416	0.5787180179661539	0.5777480026742308	0.5057412421123075	0.5047732179252884
0.000175	0.029144	0.440735	784.5621300564954	0.585526	0.584542	0.5858599261153846	0.5848759107355769	0.5128831502615383	0.5119011259866345
0.000176	0.029556	0.439575	795.6369210564955	0.592647	0.591648	0.5929828342646154	0.5919838187969231	0.5200060584107691	0.5190090340479807
0.000177	0.029831	0.438232	803.0201160564955	0.599747	0.598739	0.6000847424138462	0.5990767268582693	0.5271079665599999	0.5261019421093269
0.000179	0.030273	0.437195	814.9152630564954	0.606829	0.605806	0.6071705587123076	0.6061475429809615	0.5341937828584613	0.5331727582320192
0.000180	0.030670	0.435913	825.5798770564954	0.613891	0.612855	0.6142344668615384	0.6131984510423077	0.541257691007692	0.5402236662933654
0.000181	0.030960	0.434753	833.3732490564954	0.620934	0.619888	0.6212793750107692	0.6202333591036538	0.5483025991569229	0.5472585743547115
0.000182	0.031342	0.433533	843.6276850564954	0.627957	0.626898	0.62830428316	0.627245267165	0.5553275073061537	0.5542704824160576
0.000184	0.031708	0.432190	853.4719450564954	0.634958	0.633887	0.6353090994584616	0.6342380832876923	0.5623323236046153	0.5612632985387499
0.000185	0.032120	0.430756	864.5467360564954	0.641937	0.640852	0.6422900076076923	0.6412049913490384	0.569313231753846	0.568230206600096
0.000186	0.032440	0.429413	873.1604630564954	0.648893	0.647797	0.6492479157569231	0.6481518994103845	0.5762711399030768	0.5751771146614422
0.000187	0.032837	0.428040	883.8250770564954	0.655827	0.654718	0.6561838239061539	0.6550748074717307	0.5832070480523076	0.5821000227227884
0.000189	0.033249	0.426605	894.8998690564954	0.662739	0.661615	0.6630996402046153	0.6619756235944231	0.590122864350769	0.5890008388454807
0.000190	0.033508	0.425232	901.8728860564954	0.669628	0.668496	0.6699905483538462	0.6688585316557693	0.5970137724999999	0.5958837469068269
0.000191	0.033936	0.423981	913.3578550564954	0.676496	0.675349	0.6768604565030769	0.6757134397171154	0.6038836806492306	0.602738654968173
0.000192	0.034439	0.422577	926.8937120564954	0.683341	0.682178	0.6837073646523076	0.6825443477784615	0.6107305887984613	0.6095695630295191
0.000194	0.034592	0.420990	930.9954870564954	0.690162	0.688993	0.6905321809507693	0.6893631639011538	0.617555405096923	0.6163883791522115
0.000195	0.035004	0.419586	942.0702780564955	0.696959	0.695777	0.6973310891	0.6961490719625	0.6243543132461536	0.6231742872135576
0.000196	0.035507	0.418213	955.6061350564954	0.703734	0.702534	0.7041079972492308	0.7029079800238461	0.6311312213953845	0.6299331952749038
0.000197	0.035828	0.416656	964.2198620564955	0.710483	0.709273	0.7108589053984615	0.7096488880851923	0.6378821295446152	0.63667410333625
0.000199	0.036118	0.415070	972.0132340564954	0.717208	0.715988	0.7175877216969231	0.7163677042078845	0.6446109458430768	0.6433929194589422
0.000200	0.036545	0.413513	983.4982030564954	0.723907	0.722673	0.7242886298461538	0.7230546122692307	0.6513118539923075	0.6500798275202884
0.000201	0.036987	0.412140	995.3933490564954	0.730583	0.729334	0.7309665379953846	0.7297175203305769	0.6579897621415383	0.6567427355816345
0.000202	0.037186	0.410492	1000.7256560564954	0.737234	0.735977	0.7376194461446153	0.7363624283919231	0.664642670290769	0.6633876436429808
0.000204	0.037537	0.408966	1010.1597380564954	0.743859	0.742591	0.744248262443077	0.7429802445146154	0.6712714865892306	0.670005459765673
0.000205	0.038086	0.407349	1024.9261270564953	0.750457	0.749171	0.7508481705923077	0.7495621525759616	0.6778713947384614	0.6765873678270192
0.000206	0.038422	0.405609	1033.9500320564955	0.757028	0.755731	0.7574210787415385	0.7561240606373077	0.6844443028876922	0.6831492758883654
0.000207	0.038712	0.403961	1041.7434030564955	0.763573	0.762265	0.7639679868907692	0.7626599686986538	0.6909912110369228	0.6896851839497115
0.000209	0.039154	0.402466	1053.6385500564954	0.770093	0.768770	0.7704918031892308	0.7691687848213461	0.6975150273353845	0.6961940000724037
0.000210	0.039581	0.400879	1065.1235190564953	0.776587	0.775250	0.7769877113384616	0.7756506928826923	0.7040109354846152	0.7026759081337499
0.000211	0.039825	0.399231	1071.6863590564953	0.783054	0.781709	0.7834566194876923	0.7821116009440384	0.710479843633846	0.709136816195096
0.000212	0.040298	0.397552	1084.4018600564955	0.789495	0.788134	0.7898995276369231	0.7885385090053846	0.7169227517830767	0.7155637242564422
0.000214	0.040695	0.395905	1095.0664750564954	0.795908	0.794533	0.7963163439353845	0.7949413251280769	0.7233395680815382	0.7219665403791345
0.000215	0.040939	0.394073	1101.6293140564953	0.802293	0.800910	0.8027032520846155	0.8013202331894231	0.7297264762307691	0.7283454484404808
0.000216	0.041382	0.392426	1113.5244610564955	0.808650	0.807252	0.8090621602338461	0.8076641412507692	0.7360853843799998	0.7346893565018269
0.000217	0.041779	0.390656	1124.1890750564953	0.814979	0.813567	0.8153930683830769	0.8139810493121155	0.7424162925292306	0.7410062645631731
0.000219	0.042084	0.389008	1132.3926240564954	0.821281	0.819859	0.8216988846815385	0.8202768654348077	0.7487221088276922	0.7473020806858653
0.000220	0.042465	0.387329	1142.6470610564954	0.827555	0.826120	0.8279747928307692	0.8265397734961538	0.7549980169769229	0.7535649887472115
0.000221	0.042892	0.385498	1154.1320300564953	0.833800	0.832351	0.83422170098	0.8327726815575	0.7612449251261537	0.7597978968085576
0.000222	0.043228	0.383728	1163.1559350564953	0.840017	0.838556	0.8404406091292308	0.8389795896188461	0.7674638332753845	0.7660048048699037
0.000224	0.043518	0.381958	1170.9493070564954	0.846204	0.844734	0.8466314254276923	0.8451614057415384	0.773654649573846	0.772186620992596
0.000225	0.043945	0.380188	1182.4342760564955	0.852364	0.850879	0.8527933335769231	0.8513083138028846	0.7798165577230768	0.7783335290539423
0.000226	0.044388	0.378448	1194.3294220564953	0.858494	0.856995	0.8589252417261538	0.8574262218642307	0.7859484658723075	0.7844514371152883
0.000227	0.044693	0.376709	1202.5329720564955	0.864597	0.863087	0.8650301498753845	0.8635201299255769	0.7920533740215382	0.7905453451766346
0.000229	0.044998	0.374939	1210.7365210564953	0.870671	0.869151	0.8711079661738461	0.8695879460482693	0.7981311903199998	0.7966131612993269
0.000230	0.045563	0.373016	1225.9130870564954	0.876714	0.875175	0.8771528743230769	0.8756138541096155	0.8041760984692305	0.8026390693606731
0.000231	0.045776	0.371338	1231.6555720564954	0.882730	0.881184	0.8831707824723077	0.8816247621709615	0.8101940066184614	0.8086499774220192
