
 
---------- Probe ---------
 
N1 = 60.0
N2 = 60.0
A = 1.286E-6
LM = 0.02207
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 9.190000
f = 151.000000
Fs = 800000.000000
waves = 2.0
date = 30/11/2018 12:12
 
---------- Misc ----------
 
Hc = 925.8439190912462 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	B_raw	J_raw	B_drift	 J_drift	B_corr	J_corr
0.003107	0.063812	-0.023956	1715.8407137564661	1.270682	1.268526	1.276385130251225	1.274229365247156	1.2066043073931005	1.2044498721967112
0.003109	0.063492	-0.024078	1707.226986756466	1.270292	1.268147	1.2759988014004051	1.2738540365476045	1.2062179785422806	1.2040745434971598
0.003110	0.063171	-0.024109	1698.613259756466	1.269902	1.267768	1.275610636974995	1.2734768721978291	1.2058298141168706	1.2036973791473844
0.003111	0.062988	-0.024139	1693.6911297564661	1.269511	1.267383	1.2752214725495852	1.2730937078480533	1.2054406496914607	1.2033142147976086
0.003112	0.062744	-0.024200	1687.128290756466	1.269118	1.266999	1.2748303081241752	1.2727115434982779	1.2050494852660507	1.2029320504478331
0.003114	0.062317	-0.024261	1675.643321756466	1.268725	1.266620	1.2744409792733553	1.2723362147987267	1.2046601564152308	1.202556721748282
0.003115	0.062103	-0.024353	1669.900836756466	1.268331	1.266233	1.2740488148479454	1.2719510504489508	1.204267991989821	1.2021715573985061
0.003116	0.061920	-0.024414	1664.978706756466	1.267935	1.265844	1.2736546504225352	1.2715638860991754	1.2038738275644107	1.2017843930487306
0.003117	0.061478	-0.024506	1653.083560756466	1.267539	1.265462	1.2732604859971253	1.2711837217493998	1.2034796631390008	1.201404228698955
0.003119	0.061249	-0.024506	1646.9308987564661	1.267141	1.265072	1.2728661571463054	1.2707973930498484	1.2030853342881809	1.2010178999994037
0.003120	0.061005	-0.024628	1640.368058756466	1.266743	1.264682	1.2724699927208953	1.270409228700073	1.2026891698627709	1.2006297356496283
0.003121	0.060715	-0.024597	1632.574686756466	1.266344	1.264293	1.2720728282954854	1.270022064350297	1.202292005437361	1.2002425712998523
0.003122	0.060440	-0.024750	1625.191492756466	1.265943	1.263901	1.2716736638700754	1.2696319000005216	1.201892841011951	1.1998524069500769
0.003124	0.060196	-0.024750	1618.628652756466	1.265542	1.263509	1.2712763350192555	1.2692435713009704	1.201495512161131	1.1994640782505257
0.003125	0.059875	-0.024811	1610.014925756466	1.265140	1.263118	1.2708761705938456	1.2688544069511947	1.2010953477357211	1.19907491390075
0.003126	0.059647	-0.024841	1603.862263756466	1.264738	1.262723	1.2704760061684355	1.2684612426014192	1.200695183310311	1.1986817495509745
0.003127	0.059387	-0.024872	1596.889246756466	1.264335	1.262329	1.2700748417430257	1.2680690782516435	1.2002940188849012	1.1982895852011988
0.003129	0.059113	-0.024902	1589.506052756466	1.263931	1.261935	1.2696745128922056	1.2676787495520923	1.199893690034081	1.1978992565016475
0.003130	0.058746	-0.024963	1579.661793756466	1.263527	1.261543	1.2692723484667958	1.2672885852023168	1.1994915256086713	1.197509092151872
0.003131	0.058472	-0.024994	1572.278598756466	1.263122	1.261147	1.268869184041386	1.266894420852541	1.1990883611832615	1.1971149278020963
0.003132	0.058319	-0.025146	1568.176823756466	1.262715	1.260745	1.2684640196159758	1.2664942565027655	1.1986831967578513	1.1967147634523208
0.003134	0.057861	-0.025208	1555.871499756466	1.262306	1.260352	1.2680586907651559	1.2661049278032142	1.1982778679070314	1.1963254347527694
0.003135	0.057571	-0.025208	1548.078127756466	1.261898	1.259953	1.2676525263397458	1.2657077634534386	1.1978717034816213	1.1959282704029939
0.003136	0.057449	-0.025269	1544.7967087564662	1.261489	1.259548	1.267245361914336	1.2653045991036629	1.1974645390562115	1.1955251060532182
0.003137	0.057083	-0.025330	1534.952448756466	1.261078	1.259150	1.266836197488926	1.2649084347538873	1.1970553746308015	1.1951289417034425
0.003139	0.056732	-0.025360	1525.518367756466	1.260667	1.258751	1.266428868638106	1.264513106054336	1.1966480457799815	1.1947336130038912
0.003140	0.056595	-0.025452	1521.826769756466	1.260255	1.258343	1.266018704212696	1.2641069417045605	1.1962378813545715	1.1943274486541158
0.003141	0.056305	-0.025482	1514.033397756466	1.259842	1.257940	1.265607539787286	1.263705777354785	1.1958267169291614	1.1939262843043403
0.003142	0.055923	-0.025574	1503.778961756466	1.259428	1.257539	1.265195375361876	1.2633066130050092	1.1954145525037516	1.1935271199545645
0.003144	0.055679	-0.025574	1497.216121756466	1.259013	1.257133	1.264784046511056	1.262904284305458	1.1950032236529315	1.1931247912550134
0.003145	0.055420	-0.025726	1490.243104756466	1.258597	1.256725	1.2643698820856462	1.2624981199556826	1.1945890592275217	1.1927186269052379
0.003146	0.055099	-0.025757	1481.629377756466	1.258180	1.256318	1.2639547176602364	1.2620929556059068	1.194173894802112	1.1923134625554621
0.003147	0.054825	-0.025787	1474.246183756466	1.257762	1.255910	1.2635385532348262	1.2616867912561314	1.1937577303767017	1.1919072982056866
0.003149	0.054565	-0.025818	1467.273166756466	1.257344	1.255500	1.2631242243840064	1.26128046255658	1.193343401525882	1.1915009695061354
0.003150	0.054276	-0.025879	1459.4797947564662	1.256924	1.255091	1.2627060599585962	1.2608732982068043	1.1929252371004717	1.1910938051563595
0.003151	0.053940	-0.026001	1450.455890756466	1.256503	1.254681	1.2622868955331863	1.2604651338570287	1.1925060726750618	1.190685640806584
0.003152	0.053757	-0.026031	1445.533760756466	1.256081	1.254265	1.2618667311077765	1.260050969507253	1.192085908249652	1.1902714764568083
0.003154	0.053482	-0.026123	1438.150565756466	1.255658	1.253851	1.2614474022569564	1.2596406408077019	1.191666579398832	1.1898611477572572
0.003155	0.053070	-0.026245	1427.075774756466	1.255233	1.253441	1.2610242378315466	1.2592324764579264	1.1912434149734221	1.1894529834074816
0.003156	0.052917	-0.026215	1422.9739997564661	1.254808	1.253021	1.2606010734061364	1.2588143121081505	1.1908202505480119	1.1890348190577058
0.003157	0.052689	-0.026367	1416.821337756466	1.254381	1.252601	1.2601759089807265	1.2583961477583752	1.190395086122602	1.1886166547079304
0.003159	0.052261	-0.026520	1405.336368756466	1.253952	1.252186	1.2597505801299065	1.2579848190588239	1.189969757271782	1.1882053260083791
0.003160	0.052032	-0.026611	1399.183706756466	1.253521	1.251763	1.2593214157044967	1.257563654709048	1.1895405928463723	1.1877841616586033
0.003161	0.051834	-0.026581	1393.851399756466	1.253090	1.251339	1.2588922512790868	1.2571414903592726	1.1891114284209623	1.1873619973088279
0.003162	0.051437	-0.026703	1383.186784756466	1.252657	1.250920	1.2584610868536765	1.256724326009497	1.188680263995552	1.1869448329590522
0.003164	0.051117	-0.026703	1374.573058756466	1.252225	1.250498	1.2580327580028567	1.2563059973099457	1.1882519351447323	1.186526504259501
0.003165	0.050980	-0.026764	1370.8814607564661	1.251791	1.250069	1.2576005935774468	1.2558788329601702	1.1878197707193223	1.1860993399097255
0.003166	0.050659	-0.026886	1362.267733756466	1.251355	1.249644	1.2571664291520368	1.2554556686103944	1.1873856062939123	1.1856761755599496
0.003167	0.050339	-0.027008	1353.654007756466	1.250918	1.249218	1.2567312647266269	1.2550315042606188	1.1869504418685024	1.185252011210174
0.003169	0.050003	-0.026947	1344.6301027564662	1.250481	1.248792	1.2562979358758068	1.2546091755610675	1.1865171130176824	1.1848296825106228
0.003170	0.049850	-0.027069	1340.528328756466	1.250043	1.248359	1.255861771450397	1.254178011211292	1.1860809485922725	1.1843985181608472
0.003171	0.049484	-0.027222	1330.684068756466	1.249602	1.247931	1.255422607024987	1.2537518468615163	1.1856417841668625	1.1839723538110716
0.003172	0.049164	-0.027222	1322.070341756466	1.249161	1.247500	1.254983442599577	1.2533226825117407	1.1852026197414525	1.183543189461296
0.003174	0.048935	-0.027283	1315.917679756466	1.248719	1.247066	1.2545451137487569	1.2528923538121894	1.1847642908906324	1.1831128607617447
0.003175	0.048615	-0.027405	1307.303952756466	1.248275	1.246633	1.254102949323347	1.252461189462414	1.1843221264652226	1.1826816964119693
0.003176	0.048325	-0.027527	1299.510581756466	1.247829	1.246197	1.2536587848979373	1.2520270251126382	1.1838779620398128	1.1822475320621935
0.003177	0.048126	-0.027527	1294.178273756466	1.247383	1.245757	1.253214620472527	1.2515888607628627	1.1834337976144025	1.181809367712418
0.003179	0.047775	-0.027649	1284.744192756466	1.246935	1.245321	1.2527702916217072	1.2511565320633113	1.1829894687635827	1.1813770390128666
0.003180	0.047485	-0.027710	1276.950820756466	1.246486	1.244882	1.2523231271962971	1.2507193677135358	1.1825423043381726	1.180939874663091
0.003181	0.047287	-0.027740	1271.618513756466	1.246037	1.244440	1.2518759627708873	1.2502792033637602	1.1820951399127628	1.1804997103133155
0.003182	0.046982	-0.027832	1263.414963756466	1.245586	1.243999	1.2514267983454774	1.2498400390139845	1.181645975487353	1.1800605459635398
0.003184	0.046570	-0.027924	1252.340172756466	1.245134	1.243560	1.2509784694946573	1.2494047103144332	1.1811976466365328	1.1796252172639885
0.003185	0.046417	-0.028015	1248.2383977564662	1.244680	1.243112	1.2505263050692474	1.2489585459646577	1.180745482211123	1.179179052914213
0.003186	0.046234	-0.028168	1243.316267756466	1.244224	1.242662	1.2500721406438375	1.2485103816148821	1.180291317785713	1.1787308885644374
0.003187	0.045822	-0.028198	1232.2414757564661	1.243767	1.242219	1.2496169762184275	1.2480692172651064	1.179836153360303	1.1782897242146617
0.003189	0.045441	-0.028259	1221.987039756466	1.243309	1.241774	1.2491626473676076	1.2476278885655552	1.1793818245094831	1.1778483955151104
0.003190	0.045273	-0.028381	1217.475087756466	1.242849	1.241320	1.2487044829421976	1.2471757242157797	1.1789236600840731	1.177396231165335
0.003191	0.045059	-0.028351	1211.7326027564661	1.242389	1.240867	1.2482463185167876	1.246724559866004	1.178465495658663	1.1769450668155592
0.003192	0.044678	-0.028564	1201.478165756466	1.241927	1.240418	1.2477861540913777	1.2462773955162285	1.1780053312332532	1.1764979024657838
0.003194	0.044418	-0.028656	1194.505148756466	1.241463	1.239962	1.2473258252405577	1.2458250668166773	1.1775450023824332	1.1760455737662325
0.003195	0.044220	-0.028748	1189.1728417564661	1.240997	1.239503	1.2468616608151477	1.2453679024669015	1.1770808379570232	1.1755884094164568
0.003196	0.043854	-0.028870	1179.328582756466	1.240530	1.239048	1.2463964963897376	1.244914738117126	1.1766156735316131	1.1751352450666812
0.003197	0.043579	-0.028900	1171.945387756466	1.240061	1.238589	1.2459293319643279	1.2444575737673502	1.1761485091062034	1.1746780807169055
0.003199	0.043335	-0.028961	1165.3825487564661	1.239592	1.238128	1.2454640031135078	1.244000245067799	1.1756831802553833	1.1742207520173542
0.003200	0.042999	-0.029022	1156.358644756466	1.239122	1.237669	1.244995838688098	1.2435430807180234	1.1752150158299735	1.1737635876675787
0.003201	0.042755	-0.029175	1149.795804756466	1.238649	1.237205	1.2445246742626879	1.243080916368248	1.1747438514045634	1.1733014233178032
0.003202	0.042480	-0.029358	1142.412610756466	1.238174	1.236739	1.244051509837278	1.2426167520184723	1.1742706869791535	1.1728372589680276
0.003204	0.042114	-0.029480	1132.568350756466	1.237696	1.236273	1.243577180986458	1.242154423318921	1.1737963581283335	1.1723749302684763
0.003205	0.041916	-0.029602	1127.236043756466	1.237217	1.235801	1.243100016561048	1.2416842589691452	1.1733191937029235	1.1719047659187005
0.003206	0.041656	-0.029663	1120.2630267564662	1.236736	1.235329	1.242620852135638	1.2412140946193697	1.1728400292775136	1.171434601568925
0.003207	0.041412	-0.029846	1113.700187756466	1.236252	1.234853	1.242138687710228	1.240739930269594	1.1723578648521036	1.1709604372191493
0.003209	0.040955	-0.029968	1101.394863756466	1.235767	1.234384	1.2416573588594082	1.2402746015700428	1.1718765360012837	1.170495108519598
0.003210	0.040787	-0.029999	1096.8829107564661	1.235281	1.233903	1.2411731944339983	1.2397954372202673	1.1713923715758738	1.1700159441698226
0.003211	0.040588	-0.030182	1091.550603756466	1.234792	1.233421	1.240686030008588	1.2393152728704917	1.1709052071504635	1.169535779820047
0.003212	0.040176	-0.030243	1080.475812756466	1.234302	1.232945	1.2401978655831782	1.238841108520716	1.1704170427250538	1.1690616154702713
0.003214	0.039886	-0.030426	1072.6824407564661	1.233809	1.232462	1.2397085367323581	1.2383617798211648	1.1699277138742337	1.16858228677072
0.003215	0.039825	-0.030548	1071.041730756466	1.233314	1.231969	1.2392153723069483	1.2378706154713892	1.1694345494488239	1.1680911224209445
0.003216	0.039398	-0.030609	1059.5567617564661	1.232818	1.231488	1.2387212078815384	1.2373914511216135	1.168940385023414	1.1676119580711688
0.003217	0.039017	-0.030701	1049.302324756466	1.232321	1.231003	1.2382260434561283	1.236908286771838	1.1684452205980038	1.1671287937213932
0.003219	0.038879	-0.030762	1045.610727756466	1.231823	1.230509	1.2377317146053084	1.2364179580722867	1.167950891747184	1.166638465021842
0.003220	0.038589	-0.030853	1037.817355756466	1.231323	1.230019	1.2372335501798983	1.235929793722511	1.1674527273217739	1.1661503006720664
0.003221	0.038208	-0.031006	1027.5629187564662	1.230821	1.229530	1.2367333857544884	1.2354426293727354	1.166952562896364	1.1656631363222907
0.003222	0.037949	-0.031097	1020.5899017564661	1.230316	1.229034	1.2362302213290786	1.2349484650229599	1.166449398470954	1.1651689719725151
0.003224	0.037720	-0.031372	1014.4372397564662	1.229809	1.228535	1.2357268924782585	1.2344531363234086	1.165946069620134	1.1646736432729639
0.003225	0.037415	-0.031403	1006.2336897564662	1.229300	1.228036	1.2352197280528487	1.2339559719736328	1.1654389051947243	1.164176478923188
0.003226	0.037125	-0.031616	998.440318756466	1.228788	1.227534	1.2347095636274386	1.2334558076238573	1.164928740769314	1.1636763145734126
0.003227	0.036865	-0.031677	991.4673017564662	1.228274	1.227029	1.2341973992020288	1.2329526432740816	1.1644165763439043	1.1631731502236369
0.003229	0.036545	-0.031952	982.8535747564661	1.227757	1.226522	1.2336840703512086	1.2324493145745303	1.1639032474930842	1.1626698215240856
0.003230	0.036270	-0.032043	975.4703797564662	1.227238	1.226012	1.2331669059257988	1.231941150224755	1.1633860830676743	1.1621616571743103
0.003231	0.036072	-0.032196	970.138072756466	1.226716	1.225497	1.2326467415003888	1.2314279858749793	1.1628659186422643	1.1616484928245345
0.003232	0.035767	-0.032379	961.9345237564662	1.226192	1.224983	1.2321245770749787	1.2309158215252036	1.1623437542168542	1.161136328474759
0.003234	0.035385	-0.032501	951.6800867564662	1.225665	1.224470	1.231601248224159	1.2304064928256524	1.1618204253660345	1.1606269997752077
0.003235	0.035202	-0.032684	946.757956756466	1.225135	1.223946	1.231073083798749	1.229884328475877	1.1612922609406244	1.1601048354254322
0.003236	0.035004	-0.032837	941.4256497564661	1.224603	1.223421	1.230542919373339	1.2293611641261013	1.1607620965152146	1.1595816710756566
0.003237	0.034546	-0.033020	929.1203257564662	1.224068	1.222901	1.230009754947929	1.2288429997763257	1.1602289320898045	1.159063506725881
0.003239	0.034302	-0.033264	922.557486756466	1.223530	1.222371	1.229475426097109	1.2283166710767746	1.1596946032389845	1.1585371780263298
0.003240	0.034149	-0.033325	918.4557117564661	1.222990	1.221836	1.2289372616716991	1.2277835067269987	1.1591564388135747	1.158004013676554
0.003241	0.033752	-0.033508	907.7910977564661	1.222447	1.221307	1.2283960972462893	1.2272563423772231	1.1586152743881648	1.1574768493267784
0.003242	0.033371	-0.033783	897.5366607564661	1.221900	1.220773	1.227850932820879	1.2267241780274476	1.1580701099627546	1.1569446849770029
0.003244	0.033264	-0.033905	894.6654187564661	1.221350	1.220226	1.2273046039700592	1.2261808493278963	1.1575237811119348	1.1564013562774516
0.003245	0.032990	-0.034241	887.282223756466	1.220796	1.219681	1.2267524395446492	1.2256376849781208	1.1569716166865247	1.155858191927676
0.003246	0.032654	-0.034363	878.2583197564661	1.220239	1.219136	1.2261972751192394	1.225094520628345	1.156416452261115	1.1553150275779003
0.003247	0.032379	-0.034393	870.875124756466	1.219682	1.218588	1.2256421106938293	1.2245483562785695	1.1558612878357049	1.1547688632281248
0.003249	0.032166	-0.034637	865.1326407564661	1.219121	1.218034	1.2250847818430093	1.2239980275790183	1.1553039589848848	1.1542185345285736
0.003250	0.031815	-0.034821	855.6985587564661	1.218556	1.217482	1.2245216174175995	1.2234478632292425	1.154740794559475	1.1536683701787978
0.003251	0.031540	-0.035065	848.3153647564661	1.217988	1.216923	1.2239554529921894	1.222890698879467	1.154174630134065	1.1531112058290223
0.003252	0.031281	-0.035309	841.3423477564661	1.217417	1.216360	1.2233862885667794	1.2223295345296914	1.153605465708655	1.1525500414792467
0.003254	0.030945	-0.035492	832.3184427564661	1.216842	1.215796	1.2228149597159594	1.2217692058301401	1.153034136857835	1.1519897127796954
0.003255	0.030670	-0.035645	824.9352487564661	1.216264	1.215228	1.2222387952905496	1.2212030414803645	1.152457972432425	1.1514235484299198
0.003256	0.030518	-0.035889	820.8334737564662	1.215682	1.214652	1.2216586308651396	1.2206288771305889	1.1518778080070151	1.1508493840801441
0.003257	0.030136	-0.036163	810.5790367564662	1.215097	1.214079	1.2210754664397296	1.2200577127808132	1.1512946435816052	1.1502782197303685
0.003259	0.029800	-0.036377	801.555132756466	1.214507	1.213501	1.2204891375889098	1.219483384081262	1.1507083147307853	1.1497038910308173
0.003260	0.029648	-0.036621	797.4533577564662	1.213915	1.212913	1.2198989731634997	1.2188972197314862	1.1501181503053752	1.1491177266810415
0.003261	0.029343	-0.036682	789.2498087564661	1.213320	1.212329	1.2193058087380897	1.2183150553817108	1.1495249858799652	1.148535562331266
0.003262	0.028854	-0.036926	776.1241297564661	1.212721	1.211747	1.2187086443126798	1.217734891031935	1.1489278214545553	1.1479553979814903
0.003264	0.028732	-0.037262	772.8427097564661	1.212118	1.211147	1.2181093154618599	1.2171385623323838	1.1483284926037354	1.147359069281939
0.003265	0.028503	-0.037476	766.6900477564661	1.211511	1.210548	1.21750415103645	1.2165413979826083	1.1477233281783255	1.1467619049321636
0.003266	0.028091	-0.037811	755.615255756466	1.210898	1.209949	1.2168929866110398	1.2159442336328325	1.1471121637529154	1.1461647405823878
0.003267	0.027786	-0.038055	747.4117067564662	1.210282	1.209343	1.21627882218563	1.2153400692830572	1.1464979993275055	1.1455605762326124
0.003269	0.027618	-0.038361	742.8997547564661	1.209660	1.208727	1.2156604933348099	1.214727740583506	1.1458796704766854	1.1449482475330612
0.003270	0.027313	-0.038605	734.6962047564662	1.209035	1.208112	1.2150373289094	1.2141145762337302	1.1452565060512756	1.1443350831832855
0.003271	0.027008	-0.038879	726.4926557564661	1.208405	1.207492	1.21440916448399	1.2134964118839546	1.1446283416258656	1.14371691883351
0.003272	0.026672	-0.039246	717.4687517564662	1.207769	1.206868	1.21377500005858	1.212874247534179	1.1439941772004556	1.1430947544837342
0.003274	0.026520	-0.039490	713.3669767564661	1.207129	1.206234	1.21313867120776	1.2122439188346277	1.1433578483496356	1.142464425784183
0.003275	0.026108	-0.039795	702.2921847564662	1.206485	1.205603	1.21249650678235	1.2116147544848521	1.1427156839242256	1.1418352614344074
0.003276	0.025940	-0.040070	697.7802327564661	1.205836	1.204960	1.21184934235694	1.2109735901350764	1.1420685194988156	1.1411940970846317
0.003277	0.025589	-0.040253	688.3461507564662	1.205183	1.204319	1.2111981779315302	1.2103344257853008	1.1414173550734057	1.140554932734856
0.003279	0.025314	-0.040619	680.9629567564662	1.204526	1.203671	1.2105448490807103	1.2096900970857496	1.1407640262225858	1.1399106040353049
0.003280	0.025070	-0.040833	674.4001167564661	1.203864	1.203017	1.2098846846553004	1.2090379327359742	1.140103861797176	1.1392584396855294
0.003281	0.024857	-0.041199	668.657632756466	1.203197	1.202357	1.2092195202298903	1.2083797683861983	1.1394386973717658	1.1386002753357536
0.003282	0.024414	-0.041473	656.762485756466	1.202524	1.201700	1.2085483558044803	1.207724604036423	1.1387675329463558	1.1379451109859782
0.003284	0.024216	-0.041870	651.4301787564661	1.201846	1.201028	1.2078740269536603	1.2070562753368717	1.1380932040955358	1.137276782286427
0.003285	0.024017	-0.042175	646.097871756466	1.201163	1.200352	1.2071928625282504	1.206382110987096	1.137412039670126	1.1366026179366513
0.003286	0.023666	-0.042389	636.663789756466	1.200477	1.199677	1.2065086981028406	1.2057089466373205	1.136727875244716	1.1359294535868758
0.003287	0.023315	-0.042664	627.229707756466	1.199785	1.198998	1.2058185336774305	1.2050317822875447	1.136037710819306	1.1352522892371
0.003289	0.023132	-0.043030	622.307578756466	1.199088	1.198307	1.2051252048266106	1.2043444535879935	1.135344381968486	1.1345649605375487
0.003290	0.022934	-0.043396	616.9752707564662	1.198385	1.197611	1.2044240404012005	1.203650289238218	1.134643217543076	1.1338707961877732
0.003291	0.022507	-0.043640	605.4903017564661	1.197678	1.196917	1.2037188759757906	1.2029581248884422	1.1339380531176662	1.1331786318379975
0.003292	0.022186	-0.044128	596.8765747564662	1.196963	1.196214	1.2030057115503807	1.2022569605386668	1.1332248886922562	1.132477467488222
0.003294	0.022095	-0.044464	594.4155107564661	1.196243	1.195497	1.2022893826995606	1.2015436318391155	1.1325085598414362	1.1317641387886708
0.003295	0.021713	-0.044800	584.1610737564661	1.195517	1.194783	1.2015652182741507	1.2008314674893397	1.1317843954160263	1.131051974438895
0.003296	0.021393	-0.045258	575.5473467564661	1.194784	1.194061	1.2008340538487408	1.2001113031395643	1.1310532309906163	1.1303318100891195
0.003297	0.021118	-0.045624	568.1641527564661	1.194045	1.193331	1.2000968894233308	1.1993831387897884	1.1303160665652063	1.1296036457393437
0.003299	0.020920	-0.046051	562.8318447564661	1.193299	1.192592	1.199354560572511	1.1986478100902374	1.1295737377143866	1.1288683170397926
0.003300	0.020554	-0.046356	552.9875857564662	1.192548	1.191853	1.1986053961471008	1.1979106457404618	1.1288245732889763	1.128131152690017
0.003301	0.020294	-0.046753	546.0145687564661	1.191790	1.191105	1.1978492317216909	1.197164481390686	1.1280684088635664	1.1273849883402414
0.003302	0.019989	-0.047180	537.8110197564661	1.191026	1.190351	1.197087067296281	1.1964123170409104	1.1273062444381565	1.1266328239904657
0.003304	0.019714	-0.047607	530.4278247564662	1.190255	1.189589	1.1963197384454611	1.1956539883413593	1.1265389155873367	1.1258744952909145
0.003305	0.019516	-0.048035	525.095517756466	1.189477	1.188817	1.195543574020051	1.1948838239915835	1.1257627511619266	1.1251043309411388
0.003306	0.019226	-0.048401	517.3021457564662	1.188692	1.188043	1.1947604095946411	1.194111659641808	1.1249795867365167	1.1243321665913633
0.003307	0.018875	-0.048920	507.8680637564661	1.187900	1.187263	1.1939702451692311	1.1933334952920323	1.1241894223111066	1.1235540022415875
0.003309	0.018585	-0.049255	500.0746917564661	1.187102	1.186474	1.1931759163184112	1.192548166592481	1.1233950934602868	1.1227686735420364
0.003310	0.018463	-0.049683	496.7932727564661	1.186297	1.185673	1.1923727518930012	1.1917490022427055	1.1225919290348767	1.1219695091922608
0.003311	0.018097	-0.050171	486.9490127564661	1.185484	1.184873	1.1915615874675913	1.1909508378929299	1.1217807646094669	1.1211713448424852
0.003312	0.017685	-0.050629	475.8742217564661	1.184664	1.184067	1.1907434230421812	1.1901466735431543	1.1209626001840567	1.1203671804927096
0.003314	0.017563	-0.051086	472.5928017564661	1.183836	1.183243	1.1899190941913615	1.1893263448436031	1.120138271333237	1.1195468517931584
0.003315	0.017303	-0.051605	465.6197847564661	1.183000	1.182416	1.1890849297659514	1.1885011804938272	1.119304106907827	1.1187216874433825
0.003316	0.016907	-0.052094	454.9551707564661	1.182156	1.181585	1.1882427653405414	1.187672016144052	1.118461942482417	1.1178925230936072
0.003317	0.016663	-0.052734	448.3923307564661	1.181302	1.180740	1.1873906009151316	1.186828851794276	1.1176097780570071	1.1170493587438313
0.003319	0.016495	-0.053101	443.8803787564661	1.180442	1.179885	1.1865342720643115	1.185977523094725	1.116753449206187	1.1161980300442802
0.003320	0.016190	-0.053558	435.67682975646613	1.179574	1.179027	1.1856681076389015	1.1851213587449494	1.115887284780777	1.1153418656945047
0.003321	0.015793	-0.054108	425.0122147564661	1.178697	1.178164	1.1847929432134916	1.1842601943951736	1.1150121203553671	1.1144807013447289
0.003322	0.015625	-0.054687	420.5002627564661	1.177812	1.177284	1.1839097787880817	1.183382030045398	1.1141289559299572	1.1136025369949534
0.003324	0.015335	-0.055237	412.7068907564661	1.176917	1.176399	1.1830184499372616	1.1825007013458468	1.113237627079137	1.112721208295402
0.003325	0.014984	-0.055756	403.27280975646613	1.176013	1.175507	1.1821162855118517	1.1816105369960714	1.1123354626537272	1.1118310439456267
0.003326	0.014694	-0.056366	395.4794377564661	1.175100	1.174604	1.1812051210864418	1.1807093726462956	1.1114242982283173	1.1109298795958509
0.003327	0.014496	-0.056885	390.1471307564661	1.174178	1.173688	1.1802849566610316	1.1797952082965202	1.1105041338029071	1.1100157152460755
0.003329	0.014099	-0.057739	379.4825157564661	1.173243	1.172767	1.179353627810212	1.1788778795969688	1.1095728049520874	1.109098386546524
0.003330	0.013916	-0.058319	374.56038675646613	1.172298	1.171828	1.1784104633848018	1.1779407152471932	1.1086296405266773	1.1081612221967485
0.003331	0.013626	-0.059052	366.7670147564661	1.171341	1.170881	1.1774552989593918	1.1769955508974177	1.1076744761012673	1.107216057846973
0.003332	0.013306	-0.059845	358.1532877564661	1.170372	1.169923	1.176488134533982	1.176039386547642	1.1067073116758575	1.1062598934971972
0.003334	0.013031	-0.060455	350.7700927564661	1.169393	1.168952	1.1755128056831619	1.1750720578480907	1.1057319828250374	1.105292564797646
0.003335	0.012878	-0.061188	346.6683187564661	1.168402	1.167967	1.174523641257752	1.1740888934983151	1.1047428183996275	1.1043094004478704
0.003336	0.012482	-0.061859	336.0037037564661	1.167399	1.166977	1.173522476832342	1.1731007291485394	1.1037416539742175	1.1033212360980946
0.003337	0.012192	-0.062744	328.21033275646613	1.166383	1.165971	1.172508312406932	1.172096564798764	1.1027274895488075	1.1023170717483193
0.003339	0.011963	-0.063416	322.0576697564661	1.165355	1.164951	1.171483983556112	1.1710802360992127	1.1017031606979875	1.101300743048768
0.003340	0.011734	-0.064209	315.9050077564661	1.164315	1.163919	1.1704458191307021	1.1700500717494369	1.1006649962725776	1.1002705786989921
0.003341	0.011261	-0.065063	303.18950675646613	1.163261	1.162881	1.1693936547052923	1.1690139073996615	1.0996128318471678	1.0992344143492168
0.003342	0.011063	-0.065918	297.8571997564661	1.162193	1.161820	1.1683274902798821	1.1679547430498858	1.0985466674217577	1.098175249999441
0.003344	0.010895	-0.066650	293.3452477564661	1.161113	1.160745	1.1672511614290624	1.1668834143503344	1.097470338570938	1.0971039212998897
0.003345	0.010544	-0.067535	283.9111657564661	1.160019	1.159663	1.166158997003652	1.165803250000559	1.0963781741455276	1.0960237569501143
0.003346	0.010269	-0.068451	276.5279707564661	1.158910	1.158564	1.1650518325782424	1.1647060856507832	1.095271009720118	1.0949265926003384
0.003347	0.010025	-0.069275	269.9651317564661	1.157788	1.157449	1.1639316681528324	1.1635929213010077	1.094150845294708	1.093813428250563
0.003349	0.009750	-0.070312	262.5819367564661	1.156649	1.156319	1.1627963393020124	1.1624665926014566	1.093015516443888	1.0926870995510118
0.003350	0.009430	-0.071320	253.9682097564661	1.155493	1.155175	1.1616421748766026	1.1613244282516808	1.0918613520184781	1.091544935201236
0.003351	0.009140	-0.072235	246.1748387564661	1.154323	1.154014	1.1604740104511924	1.1601652639019053	1.0906931875930679	1.0903857708514606
0.003352	0.008896	-0.073303	239.6119987564661	1.153135	1.152835	1.1592878460257825	1.1589880995521296	1.089507023167658	1.0892086065016848
0.003354	0.008560	-0.074463	230.58809475646612	1.151929	1.151639	1.1580855171749627	1.1577957708525783	1.0883046943168382	1.0880162778021336
0.003355	0.008377	-0.075684	225.6659647564661	1.150702	1.150419	1.1568603527495525	1.1565776065028028	1.087079529891428	1.086798113452358
