
 
---------- Probe ---------
 
N1 = 71.0
N2 = 48.0
A = 6.66E-7
LM = 0.02151
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 7.570000
f = 200.000000
Fs = 800000.000000
waves = 2.0
date = 15/10/2018 12:36
 
---------- Misc ----------
 
Hc = 2054.115560734493 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	Braw	Jraw	B_drift	 J_drift	B_corr	J_corr
5.000000E-5	0.007721	0.019989	250.62704131397146	0.013970	0.013653	0.014055145673724736	0.01373814740134745	-0.021031168314340654	-0.021350042849855796
5.125000E-5	0.007935	0.020462	257.5992263139714	0.014770	0.014445	0.014857274315567853	0.014532276086381135	-0.020229039672497534	-0.02055591416482211
5.250000E-5	0.008194	0.020950	266.06544931397144	0.015589	0.015253	0.01567840295741097	0.015342404771414821	-0.019407911030654416	-0.019745785479788423
5.375000E-5	0.008575	0.021423	278.51577831397145	0.016427	0.016076	0.01651853159925409	0.01616753345644851	-0.018567782388811297	-0.018920656794754735
5.500000E-5	0.008942	0.021927	290.46809431397145	0.017285	0.016918	0.01737866024109721	0.017011662141482194	-0.01770765374696818	-0.01807652810972105
5.625000E-5	0.009140	0.022430	296.94226631397146	0.018162	0.017787	0.01825778888294033	0.017882790826515883	-0.01682852510512506	-0.01720539942468736
5.750000E-5	0.009476	0.022919	307.8985553139714	0.019057	0.018669	0.019154917524783446	0.01876691951154957	-0.01593139646328194	-0.016321270739653674
5.875000E-5	0.009827	0.023361	319.35285831397147	0.019971	0.019568	0.020071046166626562	0.01966804819658325	-0.015015267821438825	-0.015420142054619994
6.000000E-5	0.010101	0.023834	328.31709531397144	0.020903	0.020489	0.021005174808469685	0.02059117688161694	-0.014081139179595702	-0.014497013369586306
6.125000E-5	0.010361	0.024323	336.78331931397145	0.021855	0.021430	0.0219593034503128	0.021534305566650626	-0.013127010537752587	-0.013553884684552618
6.250000E-5	0.010681	0.024887	347.24159531397146	0.022827	0.022389	0.02293343209215592	0.02249543425168431	-0.012152881895909469	-0.012592755999518934
6.375000E-5	0.011002	0.025345	357.69987231397147	0.023818	0.023367	0.023926560733999038	0.023475562936717997	-0.01115975325406635	-0.011612627314485247
6.500000E-5	0.011307	0.025848	367.66013531397147	0.024830	0.024366	0.024940689375842158	0.024476691621751683	-0.01014562461222323	-0.01061149862945156
6.625000E-5	0.011581	0.026489	376.62437231397143	0.025865	0.025390	0.025977818017685273	0.02550282030678537	-0.009108495970380114	-0.009585369944417874
6.750000E-5	0.011887	0.027023	386.58463531397143	0.026922	0.026435	0.027036946659528393	0.026549948991819058	-0.008049367328536994	-0.008538241259384186
6.875000E-5	0.012207	0.027588	397.04291231397144	0.028001	0.027500	0.028118075301371514	0.027617077676852744	-0.0069682386866938735	-0.0074711125743505
7.000000E-5	0.012497	0.028214	406.5051623139714	0.029104	0.028592	0.02922320394321463	0.02871120636188643	-0.005863110044850756	-0.006376983889316814
7.125000E-5	0.012756	0.028793	414.97138631397144	0.030230	0.029707	0.030351332585057747	0.029828335046920115	-0.00473498140300764	-0.005259855204283129
7.250000E-5	0.013062	0.029434	424.93164931397143	0.031381	0.030846	0.031504461226900864	0.0309694637319538	-0.0035818527611645237	-0.004118726519249445
7.375000E-5	0.013443	0.030106	437.38197831397144	0.032559	0.032007	0.03268458986874398	0.03213259241698749	-0.002401724119321408	-0.0029555978342157563
7.500000E-5	0.013779	0.030807	448.33826831397147	0.033763	0.033198	0.03389071851058711	0.03332572110202117	-0.0011955954774782798	-0.001762469149182072
7.625000E-5	0.014008	0.031494	455.80846531397145	0.034995	0.034420	0.03512484715243022	0.03454984978705486	3.853316436483456E-5	-5.383404641483847E-4
7.750000E-5	0.014328	0.032196	466.26674231397146	0.036255	0.035667	0.036386975794273343	0.035798978472088544	0.0013006618062079561	7.107882208853E-4
7.875000E-5	0.014664	0.033005	477.22303131397143	0.037545	0.036943	0.03767910443611646	0.03707710715712223	0.002592790448051073	0.001988916905918986
8.000000E-5	0.014984	0.033737	487.68130831397144	0.038864	0.038250	0.03900023307795958	0.03838623584215592	0.003913919089894191	0.003298045590952675
8.125000E-5	0.015182	0.034546	494.15547931397145	0.040216	0.039593	0.040354361719802695	0.03973136452718961	0.0052680477317373076	0.004643174275986366
8.250000E-5	0.015533	0.035431	505.60978231397144	0.041601	0.040964	0.04174149036164581	0.04110449321222329	0.006655176373580422	0.006016302961020049
8.375000E-5	0.015900	0.036270	517.5620973139714	0.043019	0.042367	0.04316161900348894	0.04250962189725698	0.00807530501542355	0.0074214316460537375
