
 
---------- Probe ---------
 
N1 = 71.0
N2 = 48.0
A = 6.66E-7
LM = 0.02151
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 7.570000
f = 151.000000
Fs = 800000.000000
waves = 2.0
date = 15/10/2018 12:34
 
---------- Misc ----------
 
Hc = 1816.9024366321796 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	Braw	Jraw	B_drift	 J_drift	B_corr	J_corr
1.250000E-6	-0.000168	-4.577637E-5	-5.216129151398222	-2.287132E-6	4.596908E-6	-6.920320455269252E-7	6.193718273452712E-6	-0.029099224950224625	-0.029101923730197963
2.500000E-6	-0.000107	-4.577637E-5	-3.224076151398223	-3.878180E-6	5.025725E-7	-6.8798009105385E-7	3.696193046905423E-6	-0.02909922089827015	-0.02910442125542451
3.750000E-6	-0.000137	-1.525879E-5	-4.220102151398223	-4.474823E-6	1.157573E-6	3.10476863419224E-7	5.948003820358134E-6	-0.02909822244131568	-0.029102169444651056
5.000000E-6	-3.051758E-5	1.525879E-5	-0.7340101513982228	-3.480418E-6	-2.228774E-6	2.8999818178923E-6	4.158467093810846E-6	-0.029095632936361207	-0.029103958981377603
6.250000E-6	-9.155273E-5	0.000107	-2.7260631513982228	1.491608E-6	5.246539E-6	9.467107772365374E-6	1.3230590367263558E-5	-0.029089065810406732	-0.02909488685810415
7.500000E-6	-0.000107	0.000320	-3.224076151398223	1.441887E-5	1.879963E-5	2.398946972683845E-5	2.838049164071627E-5	-0.02907454344845226	-0.0290797369568307
8.750000E-6	1.525879E-5	0.000595	0.7600288486017772	3.768796E-5	3.706213E-5	4.8853659681311524E-5	4.8239801914168976E-5	-0.029049679258497788	-0.029059877646557247
1.000000E-5	6.103516E-5	0.000870	2.2540688486017775	7.229325E-5	6.978997E-5	8.50540496357846E-5	8.25644521876217E-5	-0.029013478868543312	-0.029025552996283795
1.125000E-5	6.103516E-5	0.001236	2.2540688486017775	0.000121	0.000118	1.3535589959025768E-4	1.323712924610744E-4	-0.028963177018588842	-0.02897574615601034
1.250000E-5	0.000214	0.001633	7.234199848601778	0.000185	0.000176	2.0095099954473074E-4	1.9196810273452712E-4	-0.02889758191863437	-0.02891614934573689
1.375000E-5	0.000366	0.002014	12.214331848601777	0.000264	0.000249	2.8154609949920383E-4	2.665649130079798E-4	-0.028816986818679894	-0.028841552535463437
1.500000E-5	0.000397	0.002472	13.210357848601777	0.000361	0.000344	3.801411994536769E-4	3.6316172328143255E-4	-0.028718391718725422	-0.028744955725189984
1.625000E-5	0.000458	0.002960	15.202410848601778	0.000476	0.000457	4.9673629940815E-4	4.777585335548852E-4	-0.02860179661877095	-0.02863035891491653
1.750000E-5	0.000656	0.003403	21.676581848601778	0.000609	0.000582	6.31331399362623E-4	6.04355343828338E-4	-0.028467201518816477	-0.028503762104643077
1.875000E-5	0.000870	0.003860	28.648765848601776	0.000761	0.000725	7.84926499317096E-4	7.489521541017906E-4	-0.028313606418862002	-0.028359165294369625
2.000000E-5	0.000931	0.004425	30.64081884860178	0.000933	0.000895	9.585215992715693E-4	9.205489643752434E-4	-0.02814001131890753	-0.028187568484096173
2.125000E-5	0.001068	0.004913	35.12293784860178	0.001126	0.001082	0.0011531166992260423	0.001109145774648696	-0.027945416218953058	-0.02799897167382272
2.250000E-5	0.001373	0.005432	45.08320084860178	0.001338	0.001282	0.0013667117991805154	0.0013107425849221489	-0.027731821118998582	-0.027797374863549267
2.375000E-5	0.001419	0.005920	46.57723984860178	0.001570	0.001512	0.0016003068991349884	0.0015423393951956017	-0.02749822601904411	-0.027565778053275813
2.500000E-5	0.001602	0.006454	52.553397848601776	0.001822	0.001756	0.0018539019990894616	0.0017879362054690543	-0.027244630919089637	-0.02732018124300236
2.625000E-5	0.001831	0.006897	60.02359584860178	0.002092	0.002017	0.0021254970990439346	0.002050533015742507	-0.026973035819135165	-0.027057584432728907
2.750000E-5	0.001953	0.007401	64.00770084860179	0.002381	0.002301	0.0024160921989984075	0.0023361298260159598	-0.026682440719180692	-0.026771987622455456
2.875000E-5	0.002151	0.007919	70.48187184860177	0.002691	0.002602	0.0027276872989528806	0.0026387266362894123	-0.02637084561922622	-0.026469390812182005
3.000000E-5	0.002457	0.008408	80.44213484860178	0.003019	0.002919	0.003057282398907354	0.0029573234465628652	-0.026041250519271746	-0.02615079400190855
3.125000E-5	0.002563	0.008896	83.92822784860178	0.003367	0.003262	0.0034068774988618273	0.003301920256836318	-0.025691655419317273	-0.025806197191635096
3.250000E-5	0.002731	0.009323	89.40637184860178	0.003732	0.003620	0.0037734725988163	0.0036615170671097704	-0.0253250603193628	-0.025446600381361643
3.375000E-5	0.002991	0.009796	97.87259584860178	0.004114	0.003991	0.0041570676987707725	0.004034113877383223	-0.024941465219408328	-0.02507400357108819
3.500000E-5	0.003204	0.010193	104.84478084860177	0.004513	0.004382	0.004557662798725245	0.004426710687656676	-0.024540870119453852	-0.02468140676081474
3.625000E-5	0.003326	0.010696	108.82888584860177	0.004931	0.004795	0.004977257898679719	0.004841307497930128	-0.02412127501949938	-0.02426680995054129
3.750000E-5	0.003586	0.011093	117.29510984860178	0.005365	0.005218	0.005412852998634192	0.005265904308203582	-0.023685679919544907	-0.023842213140267833
3.875000E-5	0.003876	0.011505	126.75735984860178	0.005815	0.005656	0.005864448098588665	0.005705501118477034	-0.023234084819590432	-0.02340261632999438
4.000000E-5	0.004013	0.011917	131.23947784860178	0.006280	0.006116	0.006331043198543138	0.006167097928750487	-0.02276748971963596	-0.02294101951972093
4.125000E-5	0.004196	0.012299	137.21563584860178	0.006762	0.006590	0.006814638298497612	0.0066426947390239395	-0.022283894619681485	-0.022465422709447475
4.250000E-5	0.004486	0.012741	146.6778858486018	0.007259	0.007075	0.007313233398452084	0.007129291549297392	-0.021785299519727012	-0.021978825899174024
4.375000E-5	0.004730	0.013062	154.6460968486018	0.007770	0.007576	0.007825828498406557	0.007631888359570845	-0.02127270441977254	-0.02147622908890057
4.500000E-5	0.004837	0.013458	158.13218884860177	0.008296	0.008098	0.00835342359836103	0.008155485169844297	-0.02074510931981807	-0.02095263227862712
4.625000E-5	0.005173	0.013824	169.08847884860177	0.008837	0.008625	0.008896018698315503	0.00868408198011775	-0.020202514219863597	-0.020424035468353665
4.750000E-5	0.005386	0.014160	176.06066284860177	0.009390	0.009169	0.009450613798269978	0.009229678790391204	-0.01964791911990912	-0.019878438658080214
4.875000E-5	0.005569	0.014450	182.03682084860176	0.009955	0.009727	0.010017208898224451	0.009789275600664655	-0.019081324019954646	-0.01931884184780676
5.000000E-5	0.005783	0.014786	189.0090048486018	0.010534	0.010297	0.010597803998178923	0.010360872410938108	-0.018500728920000174	-0.018747245037533306
5.125000E-5	0.006058	0.015137	197.9732418486018	0.011125	0.010877	0.011190399098133396	0.010942469221211561	-0.017908133820045705	-0.018165648227259856
5.250000E-5	0.006210	0.015442	202.95337384860179	0.011730	0.011475	0.01179699419808787	0.011542066031485014	-0.017301538720091228	-0.017566051416986403
5.375000E-5	0.006470	0.015808	211.41959784860177	0.012347	0.012082	0.012415589298042342	0.012150662841758468	-0.016682943620136757	-0.016957454606712948
5.500000E-5	0.006714	0.016113	219.38780784860177	0.012977	0.012702	0.013047184397996816	0.012772259652031919	-0.016051348520182283	-0.016335857796439496
5.625000E-5	0.006927	0.016403	226.35999284860176	0.013619	0.013335	0.013690779497951288	0.013406856462305371	-0.01540775342022781	-0.015701260986166046
5.750000E-5	0.007126	0.016708	232.83416384860178	0.014272	0.013979	0.01434537459790576	0.014052453272578825	-0.014753158320273338	-0.01505566417589259
5.875000E-5	0.007416	0.016937	242.2964138486018	0.014934	0.014630	0.015008969697860234	0.014705050082852278	-0.014089563220318865	-0.014403067365619138
6.000000E-5	0.007614	0.017258	248.77058484860177	0.015609	0.015297	0.015685564797814706	0.01537364689312573	-0.013412968120364393	-0.013734470555345685
6.125000E-5	0.007767	0.017593	253.75071684860177	0.016297	0.015979	0.01637515989776918	0.01605724370339918	-0.01272337302040992	-0.013050873745072234
6.250000E-5	0.008087	0.017914	264.2089928486018	0.016997	0.016665	0.017076754997723657	0.016744840513672636	-0.012021777920455442	-0.01236327693479878
6.375000E-5	0.008377	0.018173	273.67124284860176	0.017708	0.017364	0.01778935009767813	0.01744543732394609	-0.01130918282050097	-0.011662680124525326
6.500000E-5	0.008423	0.018478	275.1652828486018	0.018431	0.018086	0.018513945197632598	0.018169034134219542	-0.0105845877205465	-0.010939083314251873
6.625000E-5	0.008728	0.018845	285.1255458486018	0.019167	0.018809	0.019251540297587074	0.018893630944492992	-0.009846992620592025	-0.010214486503978423
6.750000E-5	0.009079	0.019135	296.5798488486018	0.019915	0.019543	0.020001135397541545	0.019629227754766446	-0.009097397520637554	-0.00947888969370497
6.875000E-5	0.009216	0.019394	301.0619668486018	0.020674	0.020296	0.02076173049749602	0.020383824565039902	-0.00833680242068308	-0.008724292883431514
7.000000E-5	0.009338	0.019745	305.0460728486018	0.021446	0.021063	0.021535325597450493	0.02115242137531335	-0.007563207320728606	-0.007955696073158065
7.125000E-5	0.009644	0.020081	315.0063358486018	0.022231	0.021836	0.022321920697404966	0.021927018185586806	-0.006776612220774133	-0.00718109926288461
7.250000E-5	0.009979	0.020401	325.96262584860176	0.023029	0.022620	0.023121515797359438	0.022712614995860258	-0.005977017120819661	-0.006395502452611158
7.375000E-5	0.010101	0.020691	329.94673084860176	0.023838	0.023424	0.023932110897313914	0.02351821180613371	-0.005166422020865185	-0.0055899056423377065
7.500000E-5	0.010361	0.021027	338.41295484860177	0.024660	0.024235	0.024755705997268385	0.024330808616407164	-0.004342826920910713	-0.004777308832064252
7.625000E-5	0.010651	0.021347	347.87520484860175	0.025495	0.025059	0.02559230109722286	0.025156405426680618	-0.003506231820956239	-0.003951712021790798
7.750000E-5	0.010773	0.021729	351.85930984860175	0.026345	0.025903	0.02644389619717733	0.026002002236954067	-0.002654636721001767	-0.0031061152115173483
7.875000E-5	0.011063	0.022064	361.3215598486018	0.027208	0.026754	0.027308491297131803	0.02685459904722752	-0.001790041621047296	-0.0022535184012438952
8.000000E-5	0.011337	0.022461	370.28579684860176	0.028086	0.027621	0.028188086397086278	0.027723195857500972	-9.104465210928205E-4	-0.0013849215909704435
8.125000E-5	0.011490	0.022827	375.2659288486018	0.028979	0.028508	0.02908268149704075	0.028611792667774427	-1.585142113834717E-5	-4.963247806969891E-4
8.250000E-5	0.011688	0.023239	381.7400998486018	0.029888	0.029408	0.029993276596995223	0.02951338947804788	8.947436788161248E-4	4.0527202957646447E-4
8.375000E-5	0.012054	0.023666	393.6924158486018	0.030813	0.030319	0.030919871696949697	0.03042598628832133	0.0018213387787705988	0.0013178688398499151
8.500000E-5	0.012207	0.024094	398.67254784860177	0.031755	0.031254	0.03186346679690417	0.031362583098594785	0.002764933878725069	0.002254465650123369
8.625000E-5	0.012405	0.024536	405.1467188486018	0.032715	0.032206	0.032825061896858646	0.03231617990886824	0.003726528978679547	0.0032080624603968225
8.750000E-5	0.012695	0.025055	414.60896884860176	0.033694	0.033173	0.033805656996813115	0.03328477671914169	0.004707124078634016	0.004176659270670277
8.875000E-5	0.012939	0.025452	422.57717984860176	0.034690	0.034159	0.03480325209676759	0.034272373529415145	0.005704719178588488	0.00516425608094373
9.000000E-5	0.013046	0.025925	426.0632718486018	0.035704	0.035169	0.03581884719672206	0.035283970339688595	0.0067203142785429645	0.006175852891217179
9.125000E-5	0.013351	0.026459	436.0235348486018	0.036738	0.036190	0.03685444229667653	0.03630656714996205	0.007755909378497433	0.007198449701490632
9.250000E-5	0.013672	0.026947	446.48181084860175	0.037792	0.037231	0.037910037396631006	0.0373491639602355	0.008811504478451908	0.008241046511764084
9.375000E-5	0.013885	0.027466	453.4539958486018	0.038866	0.038296	0.03898563249658548	0.03841576077050895	0.009887099578406382	0.009307643322037533
9.500000E-5	0.014053	0.027969	458.93214084860176	0.039960	0.039383	0.04008122759653995	0.039504357580782405	0.010982694678360855	0.01039624013231099
9.625000E-5	0.014359	0.028534	468.89240384860176	0.041076	0.040487	0.04119882269649443	0.04060995439105586	0.012100289778315329	0.011501836942584442
9.750000E-5	0.014542	0.029129	474.86856184860176	0.042215	0.041618	0.042339417796448904	0.04174255120132932	0.013240884878269805	0.012634433752857901
9.875000E-5	0.014709	0.029709	480.3467068486018	0.043376	0.042773	0.04350201289640337	0.042899148011602765	0.01440347997822427	0.01379103056313135
1.000000E-4	0.014984	0.030319	489.31094384860177	0.044562	0.043947	0.04468960799635784	0.04407474482187622	0.015591075078178744	0.014966627373404803
0.000101	0.015259	0.030914	498.2751808486018	0.045771	0.045145	0.04589988407632142	0.04527402227009498	0.016801351158142325	0.016165904821623563
0.000102	0.015366	0.031601	501.7612728486018	0.047007	0.046376	0.047137160156285	0.04650629971831374	0.018038627238105905	0.017398182269842327
0.000104	0.015640	0.032227	510.7255098486018	0.048267	0.047625	0.04839971231621216	0.047757854614751266	0.01930117939803306	0.01864973716627985
0.000105	0.015961	0.032852	521.1837858486018	0.049552	0.048897	0.04968598839617574	0.04903113206297003	0.02058745547799664	0.019923014614498614
0.000106	0.016144	0.033569	527.1599438486018	0.050864	0.050202	0.05099926447613932	0.050337409511188785	0.02190073155796022	0.02122929206271737
0.000107	0.016357	0.034195	534.1321278486017	0.052201	0.051530	0.052337540556102895	0.05166668695940755	0.023239007637923796	0.022558569510936134
0.000109	0.016708	0.034882	545.5864308486018	0.053565	0.052880	0.05370409271603006	0.05301924185584508	0.024605559797850958	0.02391112440737366
0.000110	0.016800	0.035568	548.5745098486018	0.054956	0.054267	0.05509636879599363	0.05440751930406384	0.025997835877814533	0.025299401855592422
0.000111	0.017044	0.036301	556.5427208486018	0.056376	0.055677	0.05651764487595721	0.0558187967522826	0.02741911195777811	0.026710679303811186
0.000112	0.017303	0.037033	565.0089448486018	0.057824	0.057114	0.057966920955920785	0.057257074200501364	0.028868388037741687	0.028148956752029948
0.000114	0.017578	0.037796	573.9731818486018	0.059302	0.058581	0.05944747311584794	0.05872662909693889	0.030348940197668844	0.029618511648467474
0.000115	0.017685	0.038513	577.4592738486018	0.060808	0.060082	0.06095474919581152	0.060228906545157654	0.031856216277632424	0.03112078909668624
0.000116	0.018005	0.039276	587.9175498486018	0.062344	0.061605	0.0624920252757751	0.06175318399337641	0.033393492357596	0.032645066544904996
0.000117	0.018295	0.040085	597.3797998486018	0.063911	0.063161	0.06406030135573867	0.06331046144159518	0.034961768437559576	0.03420234399312376
0.000119	0.018478	0.040924	603.3559578486017	0.065512	0.064754	0.06566385351566584	0.06490601633803271	0.03656532059748674	0.035797898889561294
0.000120	0.018585	0.041763	606.8420498486017	0.067145	0.066382	0.0672981295956294	0.06653529378625146	0.038199596677450307	0.037427176337780046
0.000121	0.018997	0.042603	620.2884058486018	0.068810	0.068031	0.06896440567559299	0.06818557123447022	0.03986587275741389	0.039077453785998806
0.000122	0.019211	0.043427	627.2605898486017	0.070508	0.069720	0.07066368175555657	0.06987584868268899	0.04156514883737747	0.04076773123421758
0.000124	0.019318	0.044205	630.7466818486017	0.072237	0.071444	0.07239523391548372	0.0716024035791265	0.04329670099730462	0.04249428613065509
0.000125	0.019592	0.045013	639.7109188486018	0.073997	0.073194	0.0741565099954473	0.07335368102734527	0.045057977077268205	0.04424556357887385
0.000126	0.019867	0.045914	648.6751558486018	0.075792	0.074978	0.07595278607541088	0.07513895847556404	0.04685425315723178	0.04603084102709262
0.000127	0.020096	0.046753	656.1453538486018	0.077621	0.076796	0.07778306215537446	0.0769582359237828	0.048684529237195365	0.047850118475311385
0.000129	0.020370	0.047623	665.1095908486018	0.079483	0.078647	0.07964761431530162	0.07881179082022031	0.050549081397122525	0.0497036733717489
0.000130	0.020477	0.048492	668.5956828486018	0.081379	0.080539	0.0815448903952652	0.08070506826843908	0.052446357477086106	0.051596950819967666
0.000131	0.020752	0.049332	677.5599198486018	0.083308	0.082457	0.08347516647522878	0.08262434571665785	0.05437663355704968	0.05351622826818643
0.000132	0.021011	0.050262	686.0261438486018	0.085273	0.084411	0.08544144255519236	0.0845796231648766	0.05634290963701326	0.05547150571640519
0.000134	0.021301	0.051102	695.4883938486017	0.087272	0.086398	0.08744299471511952	0.08656917806131413	0.05834446179694042	0.057461060612842715
