
 
---------- Probe ---------
 
N1 = 71.0
N2 = 48.0
A = 6.66E-7
LM = 0.02151
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 7.570000
f = 100.000000
Fs = 800000.000000
waves = 2.0
date = 15/10/2018 12:33
 
---------- Misc ----------
 
Hc = 1530.5247529179835 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	Braw	Jraw	B_drift	 J_drift	B_corr	J_corr
1.250000E-6	-7.629395E-5	-3.051758E-5	-0.5360968420750836	-6.960836E-7	2.433025E-6	8.725226109187141E-7	4.0016343975469E-6	-0.8590001827667227	-0.8589987066337844
2.500000E-6	-0.000214	4.577637E-5	-5.018214842075084	5.966431E-7	9.358148E-6	3.7338555218374283E-6	1.2495366795093801E-5	-0.8589973214338118	-0.8589902129013869
3.750000E-6	-7.629395E-5	4.577637E-5	-0.5360968420750836	2.287132E-6	5.416241E-6	6.992950632756143E-6	1.0122069192640701E-5	-0.8589940623387009	-0.8589925861989893
5.000000E-6	-6.103516E-5	3.051758E-5	-0.03808384207508353	3.977621E-6	6.480908E-6	1.0252045843674857E-5	1.27553455901876E-5	-0.85899080324349	-0.8589899529225917
6.250000E-6	-0.000122	9.155273E-5	-2.0301358420750835	8.353003E-6	1.335958E-5	1.619603405459357E-5	2.1202626987734502E-5	-0.8589848592552791	-0.8589815056411942
7.500000E-6	-0.000153	0.000275	-3.0261628420750837	1.879426E-5	2.505248E-5	2.8205897265512288E-5	3.44641363852814E-5	-0.8589728493920682	-0.8589682441317966
8.750000E-6	1.525879E-5	0.000412	2.4519821579249164	3.550026E-5	3.487444E-5	4.6480503476431E-5	4.58547057828283E-5	-0.8589545747858572	-0.8589568535623991
1.000000E-5	-1.525879E-5	0.000641	1.4559561579249165	6.045983E-5	6.108566E-5	7.300867968734971E-5	7.363453518037519E-5	-0.8589280466096463	-0.8589290737330015
1.125000E-5	4.577637E-5	0.000854	3.4480081579249164	9.367297E-5	9.179550E-5	1.0779042589826842E-4	1.059129845779221E-4	-0.8588932648634354	-0.858896795283604
1.250000E-5	0.000122	0.001038	5.938074157924916	0.000135	0.000130	1.5068606210918715E-4	1.45686093975469E-4	-0.8588503692272245	-0.8588570221742065
1.375000E-5	0.000153	0.001328	6.934101157924917	0.000187	0.000181	2.0425466832010584E-4	1.982547033730159E-4	-0.8587968006210136	-0.858804453564809
1.500000E-5	0.000259	0.001678	10.420193157924917	0.000252	0.000242	2.7082327453102455E-4	2.608233127705628E-4	-0.8587302320148027	-0.8587418849554114
1.625000E-5	0.000381	0.001923	14.404298157924917	0.000328	0.000312	3.483918807419433E-4	3.323919221681097E-4	-0.8586526634085917	-0.8586703163460138
1.750000E-5	0.000366	0.002243	13.906285157924916	0.000415	0.000400	4.36960486952862E-4	4.219605315656566E-4	-0.8585640948023808	-0.8585807477366163
1.875000E-5	0.000488	0.002548	17.890390157924916	0.000515	0.000495	5.385290931637808E-4	5.185291409632035E-4	-0.8584625261961699	-0.8584841791272187
